# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,
# All Web Site Data,,,,,,,,,,,,,,,,,,,,,
# Flat File Report,,,,,,,,,,,,,,,,,,,,,
# 20201001-20210320,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Date,Hour,Avg. Session Duration,Avg. Time on Page,Avg. Time on Screen,Bounce Rate,Bounces,Exits,Hits,New Users,Number of Sessions per User,Pages / Session,Pageviews,Results Pageviews / Search,Screen Views,Screens / Session,Session Duration,Sessions,Total Unique Searches,Unique Pageviews,Unique Screen Views,Users
20210301,8,00:05:40,00:01:44,00:00:00,44.44%,4,9,87,7,0.9,7.44,67,0,0,0,00:50:59,9,0,38,0,10
20210315,17,00:05:39,00:01:48,00:00:00,60.00%,3,5,51,5,0.83,8.6,43,0,0,0,00:28:13,5,0,25,0,6
20210226,19,00:05:36,00:02:14,00:00:00,50.00%,1,2,8,1,1,3.5,7,0,0,0,00:11:12,2,0,5,0,2
20210209,19,00:05:35,00:01:56,00:00:00,25.00%,2,7,35,8,1,3.75,30,0,0,0,00:44:40,8,0,26,0,8
20210224,17,00:05:35,00:01:46,00:00:00,50.00%,6,13,72,9,0.92,4.25,51,0,0,0,01:07:00,12,0,42,0,13
20210302,13,00:05:35,00:02:19,00:00:00,25.00%,2,9,35,6,0.89,3.62,29,0,0,0,00:44:39,8,0,23,0,9
20210118,11,00:05:35,00:02:29,00:00:00,25.00%,1,4,13,2,1,3.25,13,0,0,0,00:22:18,4,0,8,0,4
20210210,5,00:05:31,00:03:15,00:00:00,83.33%,5,5,6,6,1,1,6,0,0,0,00:33:05,6,0,6,0,6
20201231,15,00:05:31,00:01:58,00:00:00,40.00%,2,5,19,3,1,3.8,19,0,0,0,00:27:34,5,0,12,0,5
20210217,11,00:05:29,00:00:56,00:00:00,0.00%,0,6,50,3,1.2,6.83,41,0,0,0,00:32:55,6,0,30,0,5
20210212,4,00:05:28,00:01:22,00:00:00,25.00%,1,3,14,3,1,3.25,13,0,0,0,00:21:50,4,0,9,0,4
20210211,19,00:05:25,00:01:13,00:00:00,20.00%,2,10,96,6,1.11,8.5,85,0,0,0,00:54:14,10,0,46,0,9
20210114,22,00:05:25,00:00:41,00:00:00,0.00%,0,3,27,3,1,9,27,0,0,0,00:16:14,3,0,22,0,3
20210310,16,00:05:25,00:01:27,00:00:00,20.00%,2,8,57,8,1.25,4.5,45,0,0,0,00:54:05,10,0,40,0,8
20210307,4,00:05:24,00:02:50,00:00:00,60.00%,3,4,15,3,1,2.6,13,0,0,0,00:26:59,5,0,13,0,5
20210316,15,00:05:23,00:01:06,00:00:00,25.00%,2,7,56,5,1.14,5.75,46,0,0,0,00:43:07,8,0,32,0,7
20210207,10,00:05:23,00:01:48,00:00:00,16.67%,1,5,29,4,1.2,3.83,23,0,0,0,00:32:15,6,0,21,0,5
