# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20200101-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
City,Date,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
(not set),20200305,1,1,1,100.00%,1,00:00:00,0
(not set),20200307,1,1,1,0.00%,4,00:00:12,0
(not set),20200311,1,1,1,0.00%,12,00:04:14,0
(not set),20200312,1,1,2,0.00%,14,00:13:21,2
(not set),20200313,1,1,1,100.00%,1,00:00:00,0
(not set),20200315,1,1,1,100.00%,1,00:00:00,0
(not set),20200316,1,1,1,0.00%,4,00:00:53,0
(not set),20200318,1,1,1,0.00%,3,00:00:20,0
(not set),20200327,1,1,1,100.00%,1,00:00:00,0
(not set),20200329,1,1,1,100.00%,1,00:00:00,0
(not set),20200330,1,1,1,100.00%,1,00:00:00,0
(not set),20200403,1,1,1,100.00%,1,00:00:00,0
(not set),20200406,1,1,1,100.00%,1,00:00:00,0
(not set),20200407,1,1,1,100.00%,1,00:00:00,0
(not set),20200418,1,1,1,100.00%,1,00:00:00,0
(not set),20200506,1,1,1,0.00%,19,00:05:28,0
(not set),20200507,1,1,1,0.00%,7,00:01:45,0
(not set),20200515,1,1,1,0.00%,2,00:00:19,0
(not set),20200521,1,1,1,0.00%,2,00:00:11,0
(not set),20200530,1,1,1,0.00%,4,00:00:47,0
(not set),20200608,1,1,1,0.00%,6,00:00:44,0
(not set),20200609,1,1,1,100.00%,1,00:00:00,0
(not set),20200610,1,1,1,100.00%,1,00:00:00,0
(not set),20200613,1,1,1,100.00%,1,00:00:00,0
(not set),20200616,1,1,1,100.00%,1,00:00:00,0
(not set),20200617,1,0,1,0.00%,3,00:00:11,0
(not set),20200620,1,0,1,100.00%,1,00:00:00,0
(not set),20200625,1,1,1,0.00%,3,00:01:07,0
(not set),20200701,1,1,1,100.00%,1,00:00:00,0
(not set),20200704,1,0,1,0.00%,19,00:02:21,0
(not set),20200708,1,0,1,100.00%,1,00:00:00,0
(not set),20200709,1,1,1,100.00%,1,00:00:00,0
(not set),20200714,1,0,1,100.00%,1,00:00:00,0
(not set),20200717,1,1,1,0.00%,3,00:01:23,0
(not set),20200722,1,1,1,100.00%,1,00:00:00,0
(not set),20200724,1,1,1,0.00%,2,00:00:03,0
(not set),20200804,1,1,1,0.00%,7,00:07:45,0
(not set),20200807,1,0,2,50.00%,1.5,00:09:41,0
(not set),20200809,1,1,1,100.00%,1,00:00:00,0
(not set),20200812,1,1,1,0.00%,5,00:01:11,0
(not set),20200813,1,1,1,100.00%,1,00:00:00,0
(not set),20200814,1,1,1,0.00%,4,00:00:51,0
(not set),20200815,1,1,1,0.00%,2,00:00:14,0
(not set),20200819,1,1,1,100.00%,1,00:00:00,0
(not set),20200823,1,1,1,0.00%,3,00:00:41,0
(not set),20200824,1,1,1,0.00%,2,00:00:38,0
(not set),20200825,1,1,1,0.00%,3,00:01:24,0
(not set),20200828,1,1,1,100.00%,1,00:00:00,0
(not set),20200831,1,1,1,100.00%,1,00:00:00,0
(not set),20200902,1,1,1,100.00%,1,00:00:00,0
(not set),20200907,1,1,1,100.00%,1,00:00:00,0
(not set),20200910,1,1,1,0.00%,5,00:06:24,0
(not set),20200911,1,1,4,100.00%,1,00:00:00,0
(not set),20200912,1,0,1,100.00%,1,00:00:00,0
(not set),20200919,1,1,1,100.00%,1,00:00:00,0
(not set),20200921,1,1,1,0.00%,3,00:00:29,0
(not set),20200922,1,1,1,100.00%,1,00:00:00,0
(not set),20200923,1,1,1,100.00%,1,00:00:00,0
(not set),20201002,1,1,1,100.00%,1,00:00:00,0
(not set),20201007,1,1,1,100.00%,1,00:00:00,0
(not set),20201013,1,1,1,0.00%,2,00:00:16,0
(not set),20201014,1,1,1,100.00%,1,00:00:00,0
(not set),20201015,1,1,1,0.00%,4,00:00:14,0
(not set),20201017,1,1,1,100.00%,1,00:00:00,0
(not set),20201019,1,1,1,100.00%,1,00:00:00,0
(not set),20201020,1,1,1,100.00%,1,00:00:00,0
(not set),20201025,1,1,1,0.00%,2,00:00:00,0
(not set),20201027,1,1,1,100.00%,1,00:00:00,0
(not set),20201028,1,1,1,0.00%,2,00:00:14,0
(not set),20201029,1,1,1,100.00%,1,00:00:00,0
(not set),20201103,1,1,1,100.00%,1,00:00:00,0
(not set),20201108,1,1,1,100.00%,1,00:00:00,0
(not set),20201111,1,1,1,0.00%,2,00:00:12,0
(not set),20201114,1,1,1,0.00%,3,00:00:39,0
(not set),20201116,1,1,1,100.00%,1,00:00:00,0
(not set),20201130,1,1,1,100.00%,1,00:00:00,0
(not set),20201202,1,0,1,0.00%,2,00:00:13,0
(not set),20201206,1,0,1,100.00%,1,00:00:00,0
(not set),20201208,1,1,1,100.00%,1,00:00:00,0
(not set),20201215,1,1,1,0.00%,2,00:00:44,0
(not set),20201216,1,1,1,0.00%,2,00:00:07,0
(not set),20201218,1,1,1,100.00%,1,00:00:00,0
(not set),20201221,1,1,1,0.00%,2,00:00:00,0
(not set),20201224,1,1,1,100.00%,1,00:00:00,0
(not set),20210109,1,1,1,0.00%,2,00:00:07,0
(not set),20210111,1,1,1,100.00%,1,00:00:00,0
(not set),20210112,1,1,1,0.00%,2,00:01:33,0
(not set),20210118,1,1,1,0.00%,7,00:00:54,0
(not set),20210121,1,1,1,0.00%,2,00:00:09,0
(not set),20210123,1,0,1,100.00%,1,00:00:00,0
(not set),20210126,1,1,1,0.00%,2,00:00:12,0
(not set),20210130,1,1,1,100.00%,1,00:00:00,0
(not set),20210204,1,1,1,0.00%,3,00:00:32,0
(not set),20210218,1,1,1,0.00%,13,00:01:50,0
(not set),20210219,1,1,1,0.00%,6,00:02:30,0
(not set),20210223,1,1,1,0.00%,6,00:02:00,0
(not set),20210224,1,1,1,0.00%,8,00:06:27,1
(not set),20210227,1,1,1,0.00%,3,00:01:16,0
(not set),20210228,1,1,1,0.00%,3,00:00:44,0
(not set),20210306,1,1,1,100.00%,1,00:00:00,0
(not set),20210308,1,1,1,100.00%,1,00:00:00,0
(not set),20210311,1,1,1,100.00%,1,00:00:00,0
Abu Dhabi,20200714,1,1,1,100.00%,1,00:00:00,0
Dubai,20200102,1,1,1,0.00%,8,00:02:40,0
Dubai,20200926,1,1,1,100.00%,1,00:00:00,0
Dubai,20210209,1,1,1,100.00%,1,00:00:00,0
San Nicolas de los Arroyos,20210315,1,1,1,100.00%,1,00:00:00,0
Rio Grande,20200622,1,1,1,100.00%,1,00:00:00,0
Sydney,20200105,1,1,1,0.00%,3,00:01:53,0
Sydney,20200107,1,1,1,0.00%,2,00:05:23,0
Sydney,20200109,1,0,1,0.00%,36,00:21:30,4
Sydney,20200128,1,1,1,0.00%,2,00:00:38,0
Sydney,20200207,1,1,1,100.00%,1,00:00:00,0
Sydney,20200227,1,1,1,100.00%,1,00:00:00,0
Sydney,20200312,1,1,1,100.00%,1,00:00:00,0
Sydney,20200426,1,1,1,100.00%,1,00:00:00,0
Sydney,20200609,1,0,1,0.00%,31,00:33:42,0
Sydney,20200728,1,0,1,0.00%,5,00:04:58,0
Sydney,20201031,1,1,1,100.00%,1,00:00:00,0
Sydney,20210124,1,0,1,100.00%,1,00:00:00,0
Sydney,20210127,1,0,1,0.00%,22,00:50:10,0
Brisbane,20200202,1,1,1,0.00%,3,00:01:47,0
Melbourne,20200531,1,1,1,100.00%,1,00:00:00,0
Perth,20210112,1,1,1,0.00%,3,00:00:23,0
Vienna,20200110,1,1,1,100.00%,1,00:00:00,0
Vienna,20201030,1,1,1,0.00%,2,00:00:11,0
Vienna,20201122,1,1,1,100.00%,1,00:00:00,0
Uccle,20200406,1,1,1,100.00%,1,00:00:00,0
Uccle,20200825,1,1,1,100.00%,1,00:00:00,0
Genk,20210207,1,1,1,0.00%,3,00:23:10,0
Dhaka,20200403,1,1,1,0.00%,6,00:02:01,0
Dhaka,20200502,1,0,1,0.00%,5,00:03:22,0
Dhaka,20200817,1,1,1,100.00%,1,00:00:00,0
Dhaka,20210216,1,1,2,100.00%,1,00:00:00,0
Sylhet,20210215,1,1,1,100.00%,1,00:00:00,0
Manaus,20200906,1,1,1,0.00%,4,00:00:34,0
Vila Velha,20200929,1,1,1,100.00%,1,00:00:00,0
Vitoria,20200929,1,1,1,100.00%,1,00:00:00,0
Montes Claros,20200520,1,1,1,0.00%,5,00:04:21,0
Rio de Janeiro,20200112,1,1,1,0.00%,6,00:03:06,0
Rio de Janeiro,20200228,1,1,1,0.00%,2,00:00:23,0
Porto Velho,20200222,1,1,1,0.00%,2,00:00:12,0
Sao Paulo,20200117,1,1,1,100.00%,1,00:00:00,0
Bandar Seri Begawan,20201015,1,1,1,100.00%,1,00:00:00,0
Sherwood Park,20201102,1,1,1,100.00%,1,00:00:00,0
Vancouver,20200108,1,1,1,0.00%,2,00:00:12,0
Vancouver,20210205,1,1,1,0.00%,2,00:00:02,0
Whistler,20200301,1,1,1,100.00%,1,00:00:00,0
Winnipeg,20210127,1,1,1,0.00%,2,00:00:03,0
Winnipeg,20210128,1,0,2,0.00%,3.5,00:09:44,0
Barrie,20201204,1,1,1,100.00%,1,00:00:00,0
Kitchener,20200617,1,1,1,0.00%,2,00:00:10,0
Mississauga,20200125,1,1,1,0.00%,5,00:01:38,0
Ottawa,20200217,1,1,1,100.00%,1,00:00:00,0
Pickering,20200716,1,1,1,0.00%,3,00:00:11,0
Greater Sudbury,20201226,1,1,1,0.00%,2,00:00:06,0
Toronto,20200104,1,1,1,0.00%,6,00:29:49,0
Toronto,20200106,1,1,1,0.00%,4,00:00:33,0
Toronto,20200119,1,1,1,0.00%,7,00:03:21,0
Toronto,20200131,1,1,1,0.00%,3,00:03:37,0
Toronto,20200318,1,1,1,0.00%,4,00:00:26,0
Toronto,20200621,1,1,1,0.00%,4,00:00:34,0
Toronto,20200802,1,1,1,0.00%,4,00:00:33,0
Toronto,20210302,1,1,1,0.00%,13,00:16:08,1
Toronto,20210308,1,1,1,0.00%,2,00:01:31,0
Waterloo,20200402,1,1,2,100.00%,1,00:00:00,0
Waterloo,20200519,1,1,1,100.00%,1,00:00:00,0
Montreal,20200307,1,1,1,0.00%,2,00:00:29,0
Montreal,20201118,1,1,1,100.00%,1,00:00:00,0
Sherbrooke,20200217,1,1,1,0.00%,2,00:00:41,0
Weyburn,20200524,1,1,1,0.00%,2,00:00:59,0
Zurich,20200112,1,1,1,100.00%,1,00:00:00,0
Santiago,20210217,1,1,1,0.00%,2,00:05:19,0
Beijing,20200501,1,1,1,100.00%,1,00:00:00,0
Beijing,20200502,1,1,1,100.00%,1,00:00:00,0
Beijing,20200601,1,1,1,100.00%,1,00:00:00,0
Beijing,20200619,1,1,1,100.00%,1,00:00:00,0
Beijing,20200626,1,1,1,100.00%,1,00:00:00,0
Beijing,20200708,1,1,1,100.00%,1,00:00:00,0
Beijing,20200801,1,1,1,100.00%,1,00:00:00,0
Beijing,20200902,1,1,1,100.00%,1,00:00:00,0
Beijing,20200910,1,1,1,100.00%,1,00:00:00,0
Beijing,20200912,1,1,1,100.00%,1,00:00:00,0
Beijing,20200917,1,1,1,100.00%,1,00:00:00,0
Beijing,20200922,1,1,1,100.00%,1,00:00:00,0
Beijing,20200924,1,1,1,100.00%,1,00:00:00,0
Beijing,20201001,1,1,1,100.00%,1,00:00:00,0
Beijing,20201006,1,1,1,100.00%,1,00:00:00,0
Beijing,20201011,1,1,1,100.00%,1,00:00:00,0
Beijing,20201017,1,1,1,100.00%,1,00:00:00,0
Beijing,20201022,1,1,1,100.00%,1,00:00:00,0
Beijing,20201024,1,1,1,100.00%,1,00:00:00,0
Beijing,20201025,1,1,1,100.00%,1,00:00:00,0
Beijing,20201027,1,1,1,100.00%,1,00:00:00,0
Beijing,20201102,1,1,1,100.00%,1,00:00:00,0
Beijing,20201105,1,1,1,100.00%,1,00:00:00,0
Beijing,20201109,1,1,1,100.00%,1,00:00:00,0
Beijing,20201111,1,1,1,100.00%,1,00:00:00,0
Beijing,20201128,1,1,1,100.00%,1,00:00:00,0
Beijing,20201205,1,1,1,100.00%,1,00:00:00,0
Beijing,20201209,1,1,1,100.00%,1,00:00:00,0
Beijing,20201210,1,1,1,100.00%,1,00:00:00,0
Beijing,20201212,1,1,1,100.00%,1,00:00:00,0
Beijing,20201223,1,1,1,100.00%,1,00:00:00,0
Beijing,20201224,1,1,1,100.00%,1,00:00:00,0
Beijing,20201228,1,1,1,100.00%,1,00:00:00,0
Beijing,20210101,1,1,1,100.00%,1,00:00:00,0
Beijing,20210102,1,1,1,100.00%,1,00:00:00,0
Beijing,20210104,1,1,1,100.00%,1,00:00:00,0
Beijing,20210109,1,1,1,100.00%,1,00:00:00,0
Beijing,20210116,1,1,1,100.00%,1,00:00:00,0
Beijing,20210123,1,1,1,100.00%,1,00:00:00,0
Beijing,20210125,1,1,1,100.00%,1,00:00:00,0
Beijing,20210128,1,1,1,100.00%,1,00:00:00,0
Beijing,20210227,1,1,1,100.00%,1,00:00:00,0
Tianjin,20200724,1,1,1,100.00%,1,00:00:00,0
Shanghai,20200826,1,1,1,100.00%,1,00:00:00,0
Shanghai,20201112,1,1,1,100.00%,1,00:00:00,0
Shanghai,20201113,1,1,1,100.00%,1,00:00:00,0
Shanghai,20201209,1,1,1,100.00%,1,00:00:00,0
Shanghai,20201218,1,1,1,100.00%,1,00:00:00,0
Shanghai,20201219,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210101,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210104,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210112,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210128,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210130,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210206,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210208,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210211,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210215,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210219,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210223,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210306,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210312,1,1,2,100.00%,1,00:00:00,0
Shanghai,20210315,1,1,1,100.00%,1,00:00:00,0
Shanghai,20210317,1,1,1,100.00%,1,00:00:00,0
Suzhou,20200405,1,1,1,100.00%,1,00:00:00,0
Suzhou,20200707,1,1,1,100.00%,1,00:00:00,0
Hangzhou,20200530,1,1,1,100.00%,1,00:00:00,0
Hangzhou,20200716,1,1,1,100.00%,1,00:00:00,0
Fuzhou,20200512,1,1,1,100.00%,1,00:00:00,0
Longyan,20200302,1,1,1,100.00%,1,00:00:00,0
Putian,20200108,1,1,1,100.00%,1,00:00:00,0
Putian,20200129,1,1,1,100.00%,1,00:00:00,0
Putian,20200210,1,1,1,100.00%,1,00:00:00,0
Putian,20200226,1,1,1,100.00%,1,00:00:00,0
Xiamen,20200827,1,1,1,100.00%,1,00:00:00,0
Xiamen,20210208,1,1,1,100.00%,1,00:00:00,0
Xiamen,20210304,1,1,1,100.00%,1,00:00:00,0
Xiamen,20210306,1,1,1,100.00%,1,00:00:00,0
Xiamen,20210309,1,1,1,100.00%,1,00:00:00,0
Nanchang,20200702,1,1,1,100.00%,1,00:00:00,0
Zhengzhou,20210315,1,1,1,100.00%,1,00:00:00,0
Zhengzhou,20210320,1,1,1,100.00%,1,00:00:00,0
Foshan,20200421,1,1,1,100.00%,1,00:00:00,0
Guangzhou,20200724,1,1,1,100.00%,1,00:00:00,0
Chongqing,20200718,1,1,1,100.00%,1,00:00:00,0
Guiyang,20201112,1,1,1,100.00%,1,00:00:00,0
Guiyang,20201201,1,1,1,100.00%,1,00:00:00,0
Xi'an,20200822,1,1,1,100.00%,1,00:00:00,0
Envigado,20210226,1,1,1,0.00%,4,00:10:21,0
Prague,20200831,1,1,1,0.00%,2,00:00:31,0
Berlin,20200121,1,1,1,0.00%,6,00:00:58,0
Berlin,20200919,1,1,1,100.00%,1,00:00:00,0
Stuttgart,20200117,1,1,1,100.00%,1,00:00:00,0
Dachau,20210214,1,1,1,0.00%,5,00:00:42,0
Erding,20200422,1,1,1,0.00%,7,00:01:02,0
Frankfurt,20201004,1,1,1,0.00%,2,00:00:14,0
Frankfurt,20210115,1,1,1,100.00%,1,00:00:00,0
Frankfurt,20210128,1,1,1,100.00%,1,00:00:00,0
Bochum,20210307,1,1,1,100.00%,1,00:00:00,0
Bonn,20200922,1,1,1,100.00%,1,00:00:00,0
Erkelenz,20200208,1,1,1,100.00%,1,00:00:00,0
Velbert,20210226,1,1,1,100.00%,1,00:00:00,0
Muhlhausen,20200124,1,1,1,0.00%,16,00:31:03,0
Muhlhausen,20200329,1,1,1,0.00%,16,00:36:52,0
Muhlhausen,20200610,1,1,1,100.00%,1,00:00:00,0
Aalborg,20200218,1,1,1,100.00%,1,00:00:00,0
Aalborg,20200712,1,1,1,100.00%,1,00:00:00,0
Madrid,20200211,1,1,1,100.00%,1,00:00:00,0
Helsinki,20200316,1,1,1,0.00%,6,00:10:20,0
Helsinki,20200326,1,0,1,0.00%,8,00:01:18,0
Helsinki,20201124,1,1,1,0.00%,2,00:05:13,0
Vantaa,20200317,1,1,1,0.00%,6,00:00:43,0
Tampere,20200601,1,1,1,0.00%,3,00:00:46,0
Paris,20200108,1,1,1,0.00%,4,00:00:21,0
Paris,20200429,1,1,1,100.00%,1,00:00:00,0
Paris,20200512,1,1,1,0.00%,2,00:00:11,0
Paris,20200602,1,1,1,100.00%,1,00:00:00,0
Paris,20200610,1,1,1,100.00%,1,00:00:00,0
Paris,20200623,1,1,1,100.00%,1,00:00:00,0
Paris,20201016,1,1,1,0.00%,2,00:00:09,0
Paris,20201211,1,1,1,100.00%,1,00:00:00,0
Paris,20201212,1,1,1,100.00%,1,00:00:00,0
Paris,20201231,1,1,1,100.00%,1,00:00:00,0
Paris,20210209,1,1,1,100.00%,1,00:00:00,0
Poissy,20210101,1,1,1,0.00%,2,00:00:22,0
Poissy,20210106,1,0,1,100.00%,1,00:00:00,0
Roubaix,20200112,1,1,1,0.00%,2,00:00:13,0
Kendal,20200126,1,1,1,100.00%,1,00:00:00,0
Liverpool,20201027,1,1,1,0.00%,4,00:01:39,0
Liverpool,20201103,1,0,1,100.00%,1,00:00:00,0
Liverpool,20210125,1,1,1,0.00%,4,00:04:24,0
London,20200229,1,1,2,0.00%,8,00:03:16,0
London,20200301,1,0,1,0.00%,9,00:12:22,1
London,20200626,1,1,1,0.00%,5,00:00:43,0
Sheffield,20200330,1,1,1,0.00%,2,00:00:24,0
Southampton,20200123,1,1,1,0.00%,2,00:00:13,0
Llanelli,20200205,1,1,1,0.00%,6,00:13:07,0
Port Talbot,20200207,1,1,1,0.00%,3,00:00:22,0
Zagreb,20201118,1,1,1,0.00%,2,00:00:06,0
Baja,20201014,1,1,1,0.00%,4,00:04:33,0
Jakarta,20200131,1,1,1,100.00%,1,00:00:00,0
Jakarta,20200211,1,1,1,100.00%,1,00:00:00,0
Gurgaon,20200513,1,1,1,100.00%,1,00:00:00,0
Kochi,20200520,1,1,1,0.00%,3,00:00:52,0
Mumbai,20200128,1,1,1,0.00%,3,00:00:21,0
Mumbai,20200819,1,1,1,0.00%,3,00:02:29,0
Mumbai,20210107,1,1,2,0.00%,4.5,00:02:02,0
Bhubaneswar,20201213,1,1,1,100.00%,1,00:00:00,0
Chennai,20200520,1,1,1,0.00%,3,00:00:50,0
Chennai,20200521,1,1,1,100.00%,1,00:00:00,0
Coimbatore,20200406,1,1,1,0.00%,2,00:01:06,0
Kolkata,20200626,1,1,1,100.00%,1,00:00:00,0
Kolkata,20200708,1,1,1,100.00%,1,00:00:00,0
Dublin,20200910,1,1,1,100.00%,1,00:00:00,0
Dublin,20200911,1,1,1,100.00%,1,00:00:00,0
Dublin,20200914,1,1,1,100.00%,1,00:00:00,0
Dublin,20200915,1,1,1,100.00%,1,00:00:00,0
Dublin,20210217,1,1,1,0.00%,3,00:00:14,0
Tel Aviv-Yafo,20201202,1,1,1,0.00%,3,00:08:40,0
Tel Aviv-Yafo,20210108,1,1,1,100.00%,1,00:00:00,0
Tel Aviv-Yafo,20210110,1,1,1,100.00%,1,00:00:00,0
Cassano d'Adda,20200316,1,1,1,100.00%,1,00:00:00,0
Cinisello Balsamo,20200107,1,1,1,100.00%,1,00:00:00,0
Castiglione delle Stiviere,20201202,1,1,1,100.00%,1,00:00:00,0
Pistoia,20201227,1,1,1,100.00%,1,00:00:00,0
Rome,20201124,1,1,1,0.00%,4,00:03:22,0
Bunkyo City,20200730,1,1,1,100.00%,1,00:00:00,0
Chiyoda City,20210308,1,1,1,100.00%,1,00:00:00,0
Incheon,20201210,1,1,1,100.00%,1,00:00:00,0
Incheon,20210204,1,1,1,0.00%,2,00:00:09,0
Chihuahua,20201216,1,1,1,0.00%,2,00:00:11,0
Chihuahua,20201226,1,1,1,0.00%,2,00:00:17,0
Mexico City,20200122,1,1,1,0.00%,33,00:39:31,1
Mexico City,20200130,1,0,1,0.00%,13,00:09:03,0
Guadalajara,20200427,1,0,1,100.00%,1,00:00:00,0
Zapopan,20200427,1,1,1,0.00%,3,00:18:48,0
Monterrey,20200106,1,1,1,0.00%,3,00:00:26,0
Culiacan,20210119,1,1,1,0.00%,4,00:00:57,0
Culiacan,20210121,1,0,1,0.00%,2,00:06:20,0
Culiacan,20210126,1,0,1,0.00%,3,00:00:30,0
Mazatlan,20201120,1,1,1,100.00%,1,00:00:00,0
Mazatlan,20210201,1,1,1,0.00%,2,00:00:05,0
Mazatlan,20210215,1,1,1,100.00%,1,00:00:00,0
Mazatlan,20210222,1,1,1,0.00%,2,00:00:12,0
Mazatlan,20210224,1,0,1,0.00%,2,00:00:15,0
Mazatlan,20210226,1,0,1,0.00%,2,00:00:03,0
Mazatlan,20210301,1,0,4,75.00%,1.25,00:00:01,0
Mazatlan,20210302,1,0,1,0.00%,3,00:02:28,0
Ipoh,20201212,1,1,1,100.00%,1,00:00:00,0
Kajang,20200307,1,1,1,100.00%,1,00:00:00,0
Kajang,20200406,1,1,1,100.00%,1,00:00:00,0
Kajang,20200409,1,1,1,100.00%,1,00:00:00,0
Kajang,20200707,1,1,1,100.00%,1,00:00:00,0
Rawang,20210104,1,1,1,100.00%,1,00:00:00,0
Shah Alam,20200502,1,1,1,100.00%,1,00:00:00,0
Shah Alam,20201015,1,1,1,100.00%,1,00:00:00,0
Malacca,20200228,1,1,1,100.00%,1,00:00:00,0
Kota Kinabalu,20200816,1,1,1,100.00%,1,00:00:00,0
Kota Kinabalu,20200914,1,0,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200102,1,1,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200105,1,1,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200120,1,1,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200121,1,0,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200205,1,1,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200220,1,1,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200316,1,1,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200501,1,1,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200709,1,1,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200714,1,1,1,100.00%,1,00:00:00,0
Kuala Lumpur,20200910,1,1,1,0.00%,2,00:00:26,0
Kuala Lumpur,20201212,1,1,1,100.00%,1,00:00:00,0
Kuala Lumpur,20210318,1,1,1,100.00%,1,00:00:00,0
Petaling Jaya,20200121,1,1,1,100.00%,1,00:00:00,0
Amsterdam,20200309,1,1,1,100.00%,1,00:00:00,0
Amsterdam,20200715,1,1,1,0.00%,3,00:00:29,0
Amsterdam,20200814,1,1,1,100.00%,1,00:00:00,0
Amsterdam,20201011,1,1,1,100.00%,1,00:00:00,0
Amsterdam,20201019,1,1,1,0.00%,2,00:00:08,0
Amsterdam,20201023,1,1,1,100.00%,1,00:00:00,0
Amsterdam,20201107,1,1,1,100.00%,1,00:00:00,0
Amsterdam,20201202,1,1,1,0.00%,2,00:00:07,0
Haarlem,20201211,1,1,1,100.00%,1,00:00:00,0
Heerhugowaard,20200717,1,1,1,0.00%,4,00:01:03,0
Kruiningen,20210219,1,1,1,0.00%,6,00:00:42,0
Auckland,20210127,1,1,1,0.00%,13,00:01:29,0
Auckland,20210307,1,1,1,0.00%,4,00:01:07,0
Christchurch,20200407,1,1,1,0.00%,6,00:01:08,0
Christchurch,20200416,1,1,1,0.00%,5,00:01:52,0
Christchurch,20210127,1,1,1,0.00%,8,00:03:23,0
Karachi,20210221,1,1,1,100.00%,1,00:00:00,0
Lahore,20200731,1,1,1,100.00%,1,00:00:00,0
Lahore,20201008,1,1,1,100.00%,1,00:00:00,0
Lahore,20201130,1,1,1,100.00%,1,00:00:00,0
Lahore,20210201,1,0,1,100.00%,1,00:00:00,0
Lahore,20210224,1,1,1,100.00%,1,00:00:00,0
Lahore,20210312,1,1,1,0.00%,4,00:01:30,0
Lahore,20210315,1,1,1,0.00%,2,00:02:05,0
Multan,20200905,1,1,2,100.00%,1,00:00:00,0
Panama City,20200813,1,1,1,100.00%,1,00:00:00,0
Lapu-Lapu City,20200619,1,1,1,0.00%,4,00:00:17,0
Lapu-Lapu City,20201019,1,1,1,100.00%,1,00:00:00,0
Makati,20210103,1,1,1,0.00%,3,00:16:55,0
Makati,20210114,1,1,1,0.00%,2,00:01:18,0
Cagayan de Oro,20200110,1,1,1,100.00%,1,00:00:00,0
Cagayan de Oro,20200205,1,0,2,50.00%,1.5,00:01:49,0
Cagayan de Oro,20201129,1,1,1,0.00%,2,00:00:25,0
Ozamiz City,20200524,1,1,1,0.00%,3,00:01:18,0
Dumaguete,20201029,1,1,1,0.00%,2,00:02:12,0
Dumaguete,20201030,1,0,2,50.00%,1.5,00:00:27,0
Dumaguete,20201102,1,0,1,100.00%,1,00:00:00,0
San Fernando,20200313,1,1,2,50.00%,3.5,00:01:07,0
San Fernando,20200907,1,1,1,100.00%,1,00:00:00,0
Olongapo,20201103,1,1,2,0.00%,2,00:00:10,0
Olongapo,20201104,1,0,1,100.00%,1,00:00:00,0
Olongapo,20201106,1,0,1,0.00%,3,00:08:55,0
Nowy Targ,20200728,1,1,1,100.00%,1,00:00:00,0
Vila Nova de Gaia,20201130,1,1,1,100.00%,1,00:00:00,0
Chelyabinsk,20210204,1,1,1,0.00%,3,00:02:30,0
Saratov,20200228,1,1,1,100.00%,1,00:00:00,0
Riyadh,20210317,1,1,1,100.00%,1,00:00:00,0
Singapore,20200411,1,1,1,100.00%,1,00:00:00,0
Singapore,20200909,1,1,1,0.00%,5,00:02:10,0
Singapore,20201027,1,1,1,100.00%,1,00:00:00,0
Singapore,20201201,1,1,1,100.00%,1,00:00:00,0
Singapore,20201219,1,1,1,100.00%,1,00:00:00,0
Singapore,20210123,1,1,1,0.00%,16,00:01:33,0
Stockholm,20201202,1,1,1,100.00%,1,00:00:00,0
Linkoping,20200118,1,1,1,0.00%,3,00:04:59,0
Ostersund,20210308,1,1,1,100.00%,1,00:00:00,0
Ankara,20200229,1,1,2,100.00%,1,00:00:00,0
Aydin,20201024,1,1,1,100.00%,1,00:00:00,0
Kyiv,20200327,1,1,1,100.00%,1,00:00:00,0
Montevideo,20200906,1,1,1,100.00%,1,00:00:00,0
Anchorage,20210217,1,1,1,100.00%,1,00:00:00,0
Anniston,20200221,1,1,3,0.00%,6.33,00:02:06,0
Anniston,20201213,1,1,1,0.00%,3,00:04:14,0
Anniston,20210124,1,1,1,0.00%,16,00:15:00,1
Auburn,20200303,1,1,1,100.00%,1,00:00:00,0
