# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,
# All Web Site Data,,,,,,,,,,,,,,,,,,,,,
# Flat File Report,,,,,,,,,,,,,,,,,,,,,
# 20200101-20200930,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Date,Hour,Avg. Session Duration,Avg. Time on Page,Avg. Time on Screen,Bounce Rate,Bounces,Exits,Hits,New Users,Number of Sessions per User,Pages / Session,Pageviews,Results Pageviews / Search,Screen Views,Screens / Session,Session Duration,Sessions,Total Unique Searches,Unique Pageviews,Unique Screen Views,Users
20200121,12,00:02:11,00:00:50,00:00:00,33.33%,1,3,12,1,1,3.67,11,0,0,0,00:06:34,3,0,7,0,3
20200614,7,00:02:11,00:00:53,00:00:00,0.00%,0,2,8,2,1,3.5,7,0,0,0,00:04:22,2,0,5,0,2
20200715,5,00:02:11,00:00:33,00:00:00,0.00%,0,2,12,2,1,5,10,0,0,0,00:04:22,2,0,8,0,2
20200221,19,00:02:11,00:00:23,00:00:00,0.00%,0,4,31,2,2,6.75,27,0,0,0,00:08:43,4,0,24,0,2
20200612,17,00:02:11,00:01:11,00:00:00,50.00%,3,6,19,6,1,2.83,17,0,0,0,00:13:03,6,0,15,0,6
20200305,10,00:02:10,00:00:20,00:00:00,40.00%,2,5,41,3,1,7.6,38,0,0,0,00:10:52,5,0,16,0,5
20200204,16,00:02:10,00:00:46,00:00:00,20.00%,2,10,44,4,1.67,3.8,38,0,0,0,00:21:37,10,0,34,0,6
20200627,9,00:02:10,00:00:56,00:00:00,30.00%,3,10,42,8,1,3.3,33,0,0,0,00:21:37,10,0,28,0,10
20200716,6,00:02:10,00:00:18,00:00:00,33.33%,1,3,26,1,1.5,8,24,0,0,0,00:06:29,3,0,14,0,2
20200202,18,00:02:10,00:02:10,00:00:00,50.00%,1,2,4,2,1,2,4,0,0,0,00:04:19,2,0,3,0,2
20200622,21,00:02:10,00:00:23,00:00:00,0.00%,0,2,14,2,1,6.5,13,0,0,0,00:04:19,2,0,9,0,2
20200629,17,00:02:09,00:00:44,00:00:00,0.00%,0,6,32,3,1,6,30,0,0,0,00:10:47,5,0,25,0,5
20200228,17,00:02:09,00:01:45,00:00:00,25.00%,1,5,35,2,0.8,7,28,0,0,0,00:08:37,4,0,27,0,5
20200803,7,00:02:09,00:00:40,00:00:00,50.00%,2,4,21,4,1,4.25,17,0,0,0,00:08:37,4,0,10,0,4
20200607,15,00:02:09,00:00:08,00:00:00,0.00%,0,1,17,0,1,17,17,0,0,0,00:02:09,1,0,8,0,1
20200207,14,00:02:09,00:00:32,00:00:00,33.33%,1,3,15,3,1,5,15,0,0,0,00:06:26,3,0,11,0,3
20200610,8,00:02:09,00:00:48,00:00:00,0.00%,0,3,12,3,1,3.67,11,0,0,0,00:06:26,3,0,9,0,3
20200910,7,00:02:09,00:00:30,00:00:00,33.33%,1,3,17,2,1,5.33,16,0,0,0,00:06:26,3,0,10,0,3
20200723,15,00:02:08,00:00:50,00:00:00,33.33%,1,4,30,2,1,8.67,26,0,0,0,00:06:25,3,0,18,0,3
20200125,10,00:02:08,00:00:28,00:00:00,0.00%,0,2,13,1,2,5.5,11,0,0,0,00:04:16,2,0,11,0,1
20200510,9,00:02:08,00:00:32,00:00:00,0.00%,0,1,5,1,1,5,5,0,0,0,00:02:08,1,0,3,0,1
20200628,21,00:02:08,00:00:32,00:00:00,0.00%,0,2,11,2,1,5,10,0,0,0,00:04:16,2,0,7,0,2
20200703,17,00:02:08,00:00:20,00:00:00,0.00%,0,2,16,1,1,7.5,15,0,0,0,00:04:16,2,0,11,0,2
20200908,6,00:02:08,00:00:12,00:00:00,0.00%,0,1,13,0,1,12,12,0,0,0,00:02:08,1,0,11,0,1
20200109,17,00:02:07,00:00:25,00:00:00,0.00%,0,1,6,1,1,6,6,0,0,0,00:02:07,1,0,6,0,1
20200515,20,00:02:07,00:00:35,00:00:00,20.00%,1,6,27,2,1.67,4.8,24,0,0,0,00:10:35,5,0,21,0,3
20200708,16,00:02:07,00:00:13,00:00:00,0.00%,0,1,12,1,1,11,11,0,0,0,00:02:07,1,0,6,0,1
20200216,18,00:02:07,00:01:00,00:00:00,16.67%,1,7,35,5,1,4.83,29,0,0,0,00:12:41,6,0,24,0,6
20200111,8,00:02:07,00:00:45,00:00:00,50.00%,2,4,13,4,0.8,3,12,0,0,0,00:08:27,4,0,11,0,5
20200906,15,00:02:06,00:00:28,00:00:00,28.57%,2,7,46,7,1,5.57,39,0,0,0,00:14:45,7,0,30,0,7
20200727,8,00:02:06,00:01:09,00:00:00,16.67%,1,6,18,6,1,2.83,17,0,0,0,00:12:37,6,0,16,0,6
20200630,12,00:02:06,00:00:56,00:00:00,25.00%,2,9,32,5,0.89,3.5,28,0,0,0,00:16:49,8,0,27,0,9
20200110,7,00:02:06,00:00:25,00:00:00,0.00%,0,1,6,1,1,6,6,0,0,0,00:02:06,1,0,5,0,1
20200122,23,00:02:06,00:01:03,00:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,00:02:06,1,0,3,0,1
20200214,8,00:02:06,00:01:03,00:00:00,25.00%,1,3,11,4,1,2.5,10,0,0,0,00:08:24,4,0,8,0,4
20200531,9,00:02:06,00:02:06,00:00:00,50.00%,1,2,4,1,1,2,4,0,0,0,00:04:12,2,0,4,0,2
20200616,19,00:02:06,00:00:22,00:00:00,20.00%,1,4,34,5,1,5.4,27,0,0,0,00:10:30,5,0,14,0,5
20200821,12,00:02:06,00:00:12,00:00:00,0.00%,0,0,3,1,1,2,2,0,0,0,00:02:06,1,0,2,0,1
20200914,12,00:02:06,00:01:07,00:00:00,37.50%,3,7,24,7,1,2.75,22,0,0,0,00:16:48,8,0,21,0,8
20200925,9,00:02:06,00:00:34,00:00:00,0.00%,0,9,49,4,1.8,4.67,42,0,0,0,00:18:50,9,0,32,0,5
20200102,16,00:02:06,00:00:46,00:00:00,25.00%,1,4,17,2,1,3.75,15,0,0,0,00:08:22,4,0,13,0,4
20200720,6,00:02:05,00:00:47,00:00:00,33.33%,1,3,13,2,1.5,3.67,11,0,0,0,00:06:16,3,0,9,0,2
20200127,8,00:02:05,00:00:40,00:00:00,0.00%,0,2,14,1,0.5,13,13,0,0,0,00:02:05,1,0,6,0,2
20200528,19,00:02:05,00:00:29,00:00:00,0.00%,0,3,19,1,1.5,5.33,16,0,0,0,00:06:15,3,0,10,0,2
20200711,8,00:02:05,00:00:38,00:00:00,10.00%,1,10,51,7,1.25,4.3,43,0,0,0,00:20:50,10,0,35,0,8
20200715,13,00:02:05,00:00:26,00:00:00,0.00%,0,4,27,3,1,5.75,23,0,0,0,00:08:20,4,0,13,0,4
20200724,7,00:02:04,00:00:52,00:00:00,0.00%,0,5,19,4,1.25,3.4,17,0,0,0,00:10:22,5,0,15,0,4
20200807,13,00:02:04,00:01:15,00:00:00,50.00%,3,5,16,5,1.2,2.5,15,0,0,0,00:12:25,6,0,12,0,5
20200122,7,00:02:04,00:00:31,00:00:00,0.00%,0,1,5,1,1,5,5,0,0,0,00:02:04,1,0,4,0,1
20200226,20,00:02:04,00:00:46,00:00:00,0.00%,0,1,7,2,1,3,6,0,0,0,00:04:08,2,0,6,0,2
20200816,10,00:02:04,00:01:14,00:00:00,33.33%,1,3,10,2,1.5,2.67,8,0,0,0,00:06:11,3,0,6,0,2
20200106,7,00:02:03,00:00:49,00:00:00,50.00%,2,4,17,4,1,3.5,14,0,0,0,00:08:12,4,0,13,0,4
20200126,22,00:02:03,00:00:41,00:00:00,50.00%,1,2,9,2,1,4,8,0,0,0,00:04:06,2,0,5,0,2
20200303,15,00:02:03,00:00:25,00:00:00,0.00%,0,1,6,1,1,6,6,0,0,0,00:02:03,1,0,5,0,1
20200307,18,00:02:03,00:00:10,00:00:00,0.00%,0,1,15,1,1,14,14,0,0,0,00:02:03,1,0,9,0,1
20200526,7,00:02:03,00:00:24,00:00:00,0.00%,0,1,6,1,1,6,6,0,0,0,00:02:03,1,0,4,0,1
20200701,20,00:02:03,00:01:02,00:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,00:02:03,1,0,2,0,1
20200710,17,00:02:03,00:01:02,00:00:00,0.00%,0,3,9,2,1,3,9,0,0,0,00:06:09,3,0,6,0,3
20200106,13,00:02:02,00:00:52,00:00:00,66.67%,2,4,12,2,0.75,3.67,11,0,0,0,00:06:06,3,0,9,0,4
20200602,8,00:02:02,00:00:28,00:00:00,0.00%,0,3,18,3,1,5.33,16,0,0,0,00:06:06,3,0,10,0,3
20200811,18,00:02:02,00:00:21,00:00:00,0.00%,0,3,21,3,1,6.67,20,0,0,0,00:06:06,3,0,13,0,3
20200901,13,00:02:02,00:00:24,00:00:00,0.00%,0,1,6,1,1,6,6,0,0,0,00:02:02,1,0,4,0,1
20200116,21,00:02:01,00:00:23,00:00:00,50.00%,3,6,42,6,1,6.17,37,0,0,0,00:12:06,6,0,19,0,6
20200403,20,00:02:01,00:00:24,00:00:00,0.00%,0,1,7,1,1,6,6,0,0,0,00:02:01,1,0,5,0,1
20200715,11,00:02:00,00:00:28,00:00:00,0.00%,0,6,36,5,1,5.33,32,0,0,0,00:12:02,6,0,26,0,6
20200527,19,00:02:00,00:02:01,00:00:00,50.00%,1,2,4,2,1,2,4,0,0,0,00:04:00,2,0,3,0,2
20200803,15,00:02:00,00:00:56,00:00:00,42.86%,3,7,24,3,1,3.14,22,0,0,0,00:13:59,7,0,16,0,7
20200517,21,00:01:59,00:01:20,00:00:00,25.00%,1,3,11,3,1.33,2.25,9,0,0,0,00:07:57,4,0,9,0,3
20200905,12,00:01:59,00:00:46,00:00:00,40.00%,2,5,22,4,1,3.6,18,0,0,0,00:09:54,5,0,16,0,5
20200526,8,00:01:59,00:00:45,00:00:00,0.00%,0,3,11,3,1,3.67,11,0,0,0,00:05:56,3,0,9,0,3
20200801,18,00:01:59,00:00:34,00:00:00,0.00%,0,3,11,2,0.67,5,10,0,0,0,00:03:57,2,0,8,0,3
20200301,14,00:01:58,00:00:44,00:00:00,0.00%,0,2,11,3,1,3.33,10,0,0,0,00:05:55,3,0,10,0,3
20200723,9,00:01:58,00:00:39,00:00:00,33.33%,2,6,31,3,1.2,4,24,0,0,0,00:11:50,6,0,21,0,5
20200118,8,00:01:58,00:01:34,00:00:00,50.00%,2,4,9,4,1,2.25,9,0,0,0,00:07:52,4,0,6,0,4
20200119,5,00:01:58,00:00:29,00:00:00,0.00%,0,1,6,1,1,5,5,0,0,0,00:01:58,1,0,5,0,1
20200623,15,00:01:58,00:00:39,00:00:00,0.00%,0,1,4,1,1,4,4,0,0,0,00:01:58,1,0,3,0,1
20200625,19,00:01:58,00:00:29,00:00:00,33.33%,1,2,14,3,1,4.67,14,0,0,0,00:05:54,3,0,10,0,3
20200709,10,00:01:58,00:01:41,00:00:00,33.33%,2,6,15,2,1.5,2.17,13,0,0,0,00:11:48,6,0,12,0,4
20200720,20,00:01:58,00:00:59,00:00:00,0.00%,0,2,5,1,0.5,4,4,0,0,0,00:01:58,1,0,3,0,2
20200925,18,00:01:58,00:00:24,00:00:00,0.00%,0,1,7,1,1,6,6,0,0,0,00:01:58,1,0,4,0,1
20200801,16,00:01:58,00:00:31,00:00:00,16.67%,1,6,33,3,2,4.83,29,0,0,0,00:11:46,6,0,27,0,3
20200618,12,00:01:58,00:00:31,00:00:00,20.00%,1,5,24,4,1,4.8,24,0,0,0,00:09:48,5,0,15,0,5
20200707,10,00:01:58,00:01:38,00:00:00,80.00%,4,5,11,5,1,2.2,11,0,0,0,00:09:48,5,0,8,0,5
20200217,18,00:01:58,00:00:24,00:00:00,50.00%,1,2,13,1,1,6,12,0,0,0,00:03:55,2,0,10,0,2
20200701,21,00:01:57,00:00:41,00:00:00,0.00%,0,4,24,4,1.25,3.6,18,0,0,0,00:09:47,5,0,15,0,4
20200210,6,00:01:57,00:00:59,00:00:00,0.00%,0,3,10,3,1,3,9,0,0,0,00:05:51,3,0,8,0,3
20200809,17,00:01:57,00:00:57,00:00:00,33.33%,1,2,7,2,1,2.33,7,0,0,0,00:05:51,3,0,6,0,3
20200902,17,00:01:57,00:00:59,00:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,00:01:57,1,0,3,0,1
20200110,20,00:01:57,00:01:57,00:00:00,50.00%,1,2,4,2,1,2,4,0,0,0,00:03:53,2,0,4,0,2
20200627,18,00:01:57,00:00:58,00:00:00,0.00%,0,2,6,1,1,3,6,0,0,0,00:03:53,2,0,5,0,2
20200118,10,00:01:56,00:00:36,00:00:00,40.00%,2,5,26,5,1,4.2,21,0,0,0,00:09:42,5,0,17,0,5
20200922,11,00:01:56,00:00:50,00:00:00,33.33%,1,3,14,3,1,3.33,10,0,0,0,00:05:49,3,0,10,0,3
20200806,19,00:01:56,00:00:34,00:00:00,36.36%,4,11,57,4,1.22,4.45,49,0,0,0,00:21:19,11,0,33,0,9
20200703,11,00:01:56,00:00:48,00:00:00,14.29%,1,6,22,6,1,2.86,20,0,0,0,00:13:33,7,0,17,0,7
20200209,18,00:01:56,00:00:55,00:00:00,33.33%,1,4,22,2,0.75,5.33,16,0,0,0,00:05:48,3,0,11,0,4
20200302,19,00:01:56,00:00:13,00:00:00,0.00%,0,1,12,0,1,10,10,0,0,0,00:01:56,1,0,7,0,1
20200729,13,00:01:56,00:00:17,00:00:00,0.00%,0,4,35,3,1.33,7.75,31,0,0,0,00:07:44,4,0,23,0,3
20200731,5,00:01:56,00:00:19,00:00:00,0.00%,0,1,8,1,1,7,7,0,0,0,00:01:56,1,0,4,0,1
20200826,16,00:01:56,00:00:29,00:00:00,0.00%,0,1,5,1,1,5,5,0,0,0,00:01:56,1,0,3,0,1
20200103,16,00:01:56,00:03:51,00:00:00,50.00%,2,4,6,1,1.33,1.5,6,0,0,0,00:07:42,4,0,5,0,3
20200715,20,00:01:56,00:00:38,00:00:00,0.00%,0,2,8,2,1,4,8,0,0,0,00:03:51,2,0,7,0,2
20200804,12,00:01:56,00:01:17,00:00:00,50.00%,1,2,6,1,1,2.5,5,0,0,0,00:03:51,2,0,5,0,2
20200615,14,00:01:55,00:00:27,00:00:00,16.67%,1,6,38,5,1,5.33,32,0,0,0,00:11:32,6,0,28,0,6
20200113,16,00:01:55,00:00:14,00:00:00,0.00%,0,1,11,1,1,9,9,0,0,0,00:01:55,1,0,5,0,1
20200217,10,00:01:55,00:00:23,00:00:00,0.00%,0,1,7,1,1,6,6,0,0,0,00:01:55,1,0,6,0,1
20200206,16,00:01:55,00:01:04,00:00:00,60.00%,3,4,14,4,1,2.6,13,0,0,0,00:09:34,5,0,12,0,5
20200716,15,00:01:55,00:00:46,00:00:00,50.00%,3,6,24,4,1.5,3.5,21,0,0,0,00:11:28,6,0,13,0,4
20200801,21,00:01:55,00:01:16,00:00:00,0.00%,0,2,5,2,1,2.5,5,0,0,0,00:03:49,2,0,5,0,2
20200808,18,00:01:55,00:00:38,00:00:00,0.00%,0,2,9,2,1,4,8,0,0,0,00:03:49,2,0,6,0,2
20200222,16,00:01:54,00:00:57,00:00:00,40.00%,2,5,19,3,1.25,3,15,0,0,0,00:09:32,5,0,11,0,4
20200104,6,00:01:54,00:00:13,00:00:00,0.00%,0,2,21,0,2,9.5,19,0,0,0,00:03:48,2,0,16,0,1
20200111,1,00:01:54,00:00:38,00:00:00,0.00%,0,1,4,0,1,4,4,0,0,0,00:01:54,1,0,4,0,1
20200123,12,00:01:54,00:00:25,00:00:00,0.00%,0,2,12,2,1,5.5,11,0,0,0,00:03:48,2,0,8,0,2
20200205,6,00:01:54,00:00:28,00:00:00,0.00%,0,2,14,2,1,5,10,0,0,0,00:03:48,2,0,10,0,2
20200214,18,00:01:54,00:01:54,00:00:00,0.00%,0,1,2,0,1,2,2,0,0,0,00:01:54,1,0,2,0,1
20200406,9,00:01:54,00:00:38,00:00:00,0.00%,0,1,4,1,1,4,4,0,0,0,00:01:54,1,0,2,0,1
20200713,20,00:01:54,00:01:54,00:00:00,50.00%,1,2,4,1,1,2,4,0,0,0,00:03:48,2,0,4,0,2
20200728,6,00:01:54,00:01:54,00:00:00,50.00%,1,2,4,2,1,2,4,0,0,0,00:03:48,2,0,3,0,2
20200905,7,00:01:53,00:00:34,00:00:00,10.00%,1,11,64,6,1.25,5.2,52,0,0,0,00:18:53,10,0,44,0,8
20200105,21,00:01:53,00:00:57,00:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,00:01:53,1,0,2,0,1
20200408,14,00:01:53,00:00:42,00:00:00,33.33%,1,3,11,3,1,3.67,11,0,0,0,00:05:39,3,0,9,0,3
20200926,10,00:01:53,00:00:49,00:00:00,42.86%,3,7,23,5,1,3.29,23,0,0,0,00:13:09,7,0,19,0,7
20200624,17,00:01:53,00:00:22,00:00:00,0.00%,0,2,14,2,1,6,12,0,0,0,00:03:45,2,0,7,0,2
20200924,10,00:01:53,00:00:38,00:00:00,0.00%,0,2,9,1,1,4,8,0,0,0,00:03:45,2,0,8,0,2
20200918,16,00:01:52,00:00:14,00:00:00,11.11%,1,8,91,7,1.12,9,81,0,0,0,00:16:52,9,0,46,0,8
20200218,14,00:01:52,00:01:00,00:00:00,42.86%,3,7,22,5,1,2.86,20,0,0,0,00:13:06,7,0,17,0,7
20200926,7,00:01:52,00:00:22,00:00:00,25.00%,2,8,52,5,1.6,6,48,0,0,0,00:14:58,8,0,32,0,5
20200818,10,00:01:52,00:00:52,00:00:00,33.33%,2,6,21,5,1,3.17,19,0,0,0,00:11:13,6,0,15,0,6
20200117,6,00:01:52,00:00:37,00:00:00,0.00%,0,1,4,1,1,4,4,0,0,0,00:01:52,1,0,3,0,1
20200215,21,00:01:52,00:00:22,00:00:00,0.00%,0,1,7,0,1,6,6,0,0,0,00:01:52,1,0,5,0,1
20200416,17,00:01:52,00:00:28,00:00:00,0.00%,0,1,6,1,1,5,5,0,0,0,00:01:52,1,0,5,0,1
20200605,7,00:01:52,00:01:52,00:00:00,0.00%,0,2,4,2,1,2,4,0,0,0,00:03:44,2,0,4,0,2
20200824,12,00:01:52,00:01:52,00:00:00,0.00%,0,1,2,1,1,2,2,0,0,0,00:01:52,1,0,1,0,1
20200907,8,00:01:52,00:00:27,00:00:00,20.00%,1,5,29,4,1.25,5.2,26,0,0,0,00:09:19,5,0,24,0,4
20200703,21,00:01:52,00:01:01,00:00:00,25.00%,1,3,12,3,1,2.5,10,0,0,0,00:07:26,4,0,10,0,4
20200908,13,00:01:51,00:00:54,00:00:00,25.00%,1,5,17,2,0.8,4,16,0,0,0,00:07:25,4,0,10,0,5
20200511,12,00:01:51,00:00:14,00:00:00,0.00%,0,1,9,1,1,9,9,0,0,0,00:01:51,1,0,5,0,1
20200704,9,00:01:51,00:00:08,00:00:00,0.00%,0,0,1,1,1,1,1,0,0,0,00:01:51,1,0,1,0,1
20200812,17,00:01:51,00:00:25,00:00:00,50.00%,2,4,26,3,1,5.5,22,0,0,0,00:07:24,4,0,17,0,4
20200820,1,00:01:51,00:00:22,00:00:00,0.00%,0,1,7,1,1,6,6,0,0,0,00:01:51,1,0,5,0,1
20200825,11,00:01:51,00:00:19,00:00:00,0.00%,0,1,9,1,1,7,7,0,0,0,00:01:51,1,0,6,0,1
20200906,7,00:01:51,00:00:32,00:00:00,33.33%,2,6,31,5,1.2,4.5,27,0,0,0,00:11:04,6,0,22,0,5
20200305,15,00:01:51,00:00:20,00:00:00,50.00%,1,2,16,0,1,6.5,13,0,0,0,00:03:41,2,0,12,0,2
20200906,8,00:01:50,00:00:38,00:00:00,33.33%,2,5,20,4,1.5,3.17,19,0,0,0,00:11:02,6,0,16,0,4
20200114,20,00:01:50,00:01:50,00:00:00,0.00%,0,1,2,1,1,2,2,0,0,0,00:01:50,1,0,2,0,1
20200220,7,00:01:50,00:00:30,00:00:00,0.00%,0,4,18,2,0.75,5,15,0,0,0,00:05:30,3,0,14,0,4
20200325,18,00:01:50,00:00:16,00:00:00,0.00%,0,1,8,1,1,8,8,0,0,0,00:01:50,1,0,7,0,1
20200401,7,00:01:50,00:01:03,00:00:00,50.00%,2,4,11,4,1,2.75,11,0,0,0,00:07:20,4,0,8,0,4
20200805,12,00:01:50,00:00:55,00:00:00,66.67%,2,3,12,1,1,3,9,0,0,0,00:05:30,3,0,8,0,3
20200110,11,00:01:49,00:00:33,00:00:00,33.33%,1,3,14,3,1,4.33,13,0,0,0,00:05:28,3,0,12,0,3
20200120,13,00:01:49,00:00:18,00:00:00,25.00%,1,4,30,3,1.33,7,28,0,0,0,00:07:17,4,0,15,0,3
20200711,17,00:01:49,00:00:44,00:00:00,0.00%,0,4,15,4,1,3.5,14,0,0,0,00:07:17,4,0,11,0,4
20200421,8,00:01:49,00:00:36,00:00:00,50.00%,1,2,8,2,1,4,8,0,0,0,00:03:38,2,0,8,0,2
20200701,13,00:01:49,00:00:34,00:00:00,0.00%,0,1,8,1,1,3.5,7,0,0,0,00:03:38,2,0,5,0,2
20200909,15,00:01:49,00:00:22,00:00:00,0.00%,0,1,7,1,1,6,6,0,0,0,00:01:49,1,0,5,0,1
20200916,19,00:01:49,00:00:36,00:00:00,0.00%,0,1,5,1,1,4,4,0,0,0,00:01:49,1,0,4,0,1
20200628,13,00:01:49,00:00:54,00:00:00,33.33%,2,6,18,4,1.5,3,18,0,0,0,00:10:52,6,0,17,0,4
20200704,22,00:01:49,00:00:25,00:00:00,0.00%,0,3,17,3,1,5.33,16,0,0,0,00:05:26,3,0,15,0,3
20200922,15,00:01:49,00:00:39,00:00:00,37.50%,3,8,33,4,1.33,3.75,30,0,0,0,00:14:29,8,0,26,0,6
20200212,11,00:01:49,00:01:12,00:00:00,50.00%,1,2,6,2,1,2.5,5,0,0,0,00:03:37,2,0,5,0,2
20200921,20,00:01:49,00:00:20,00:00:00,0.00%,0,1,12,1,1,6,12,0,0,0,00:03:37,2,0,9,0,2
20200910,19,00:01:48,00:00:41,00:00:00,0.00%,0,4,13,2,1,4.33,13,0,0,0,00:05:25,3,0,10,0,3
20200613,13,00:01:48,00:00:30,00:00:00,20.00%,1,5,25,4,1,4.6,23,0,0,0,00:09:01,5,0,14,0,5
20200118,9,00:01:48,00:00:31,00:00:00,33.33%,2,6,29,4,1.2,4.5,27,0,0,0,00:10:49,6,0,20,0,5
20200109,15,00:01:48,00:00:54,00:00:00,50.00%,1,2,7,2,1,3,6,0,0,0,00:03:36,2,0,4,0,2
20200614,9,00:01:48,00:01:39,00:00:00,50.00%,1,1,3,0,1,1.5,3,0,0,0,00:03:36,2,0,3,0,2
20200721,6,00:01:48,00:00:18,00:00:00,0.00%,0,1,8,1,1,7,7,0,0,0,00:01:48,1,0,5,0,1
20200816,16,00:01:48,00:01:19,00:00:00,0.00%,0,0,2,1,1,1,1,0,0,0,00:01:48,1,0,1,0,1
20200928,18,00:01:48,00:00:12,00:00:00,0.00%,0,2,24,0,2,10,20,0,0,0,00:03:36,2,0,15,0,1
20200217,9,00:01:47,00:00:54,00:00:00,20.00%,1,5,18,3,1,3,15,0,0,0,00:08:57,5,0,12,0,5
20200103,9,00:01:47,00:00:06,00:00:00,0.00%,0,2,35,2,1,17.5,35,0,0,0,00:03:34,2,0,19,0,2
20200806,6,00:01:47,00:00:18,00:00:00,50.00%,1,2,14,1,1,7,14,0,0,0,00:03:34,2,0,13,0,2
20200725,10,00:01:47,00:00:26,00:00:00,16.67%,1,5,32,6,1,5,30,0,0,0,00:10:41,6,0,24,0,6
20200216,19,00:01:47,00:01:20,00:00:00,33.33%,1,3,7,3,1,2.33,7,0,0,0,00:05:20,3,0,5,0,3
20200524,20,00:01:47,00:01:04,00:00:00,33.33%,1,3,9,3,1,2.67,8,0,0,0,00:05:20,3,0,8,0,3
20200717,16,00:01:47,00:00:29,00:00:00,33.33%,1,3,19,1,1,4.67,14,0,0,0,00:05:20,3,0,11,0,3
20200911,10,00:01:47,00:00:19,00:00:00,0.00%,0,3,20,2,1,6.67,20,0,0,0,00:05:20,3,0,10,0,3
20200627,11,00:01:46,00:02:13,00:00:00,60.00%,3,5,9,4,1,1.8,9,0,0,0,00:08:52,5,0,8,0,5
20200817,9,00:01:46,00:00:23,00:00:00,16.67%,1,5,30,3,2,4.67,28,0,0,0,00:10:37,6,0,25,0,3
20200718,9,00:01:46,00:00:35,00:00:00,22.22%,2,9,45,7,1.29,4,36,0,0,0,00:15:55,9,0,31,0,7
20200108,7,00:01:46,00:00:46,00:00:00,0.00%,0,3,11,2,1,3.33,10,0,0,0,00:05:18,3,0,9,0,3
20200308,18,00:01:46,00:00:18,00:00:00,0.00%,0,1,7,1,1,7,7,0,0,0,00:01:46,1,0,3,0,1
20200524,14,00:01:46,00:00:14,00:00:00,50.00%,1,1,13,1,1,5.5,11,0,0,0,00:03:32,2,0,8,0,2
20200727,14,00:01:46,00:00:59,00:00:00,0.00%,0,1,4,2,1,2,4,0,0,0,00:03:32,2,0,4,0,2
20200831,20,00:01:46,00:01:03,00:00:00,33.33%,1,3,8,2,1.5,2.67,8,0,0,0,00:05:18,3,0,7,0,2
20200322,15,00:01:46,00:00:26,00:00:00,50.00%,1,2,12,2,1,5,10,0,0,0,00:03:31,2,0,6,0,2
20200126,8,00:01:45,00:00:21,00:00:00,0.00%,0,1,7,1,1,6,6,0,0,0,00:01:45,1,0,5,0,1
20200507,6,00:01:45,00:00:18,00:00:00,0.00%,0,1,8,1,1,7,7,0,0,0,00:01:45,1,0,5,0,1
20200114,16,00:01:45,00:00:57,00:00:00,50.00%,3,6,20,4,1.2,2.83,17,0,0,0,00:10:29,6,0,16,0,5
20200628,19,00:01:45,00:00:44,00:00:00,40.00%,2,5,19,2,1.67,3.4,17,0,0,0,00:08:44,5,0,13,0,3
20200208,10,00:01:45,00:00:42,00:00:00,25.00%,1,4,16,3,1,3.5,14,0,0,0,00:06:59,4,0,13,0,4
20200730,9,00:01:45,00:00:21,00:00:00,0.00%,0,1,12,1,1,5.5,11,0,0,0,00:03:29,2,0,9,0,2
20200804,10,00:01:45,00:00:26,00:00:00,0.00%,0,2,10,2,1,5,10,0,0,0,00:03:29,2,0,9,0,2
20200703,10,00:01:44,00:00:37,00:00:00,0.00%,0,5,22,3,1.25,3.8,19,0,0,0,00:08:42,5,0,16,0,4
20200124,2,00:01:44,00:00:08,00:00:00,0.00%,0,1,15,1,1,14,14,0,0,0,00:01:44,1,0,8,0,1
20200222,8,00:01:44,00:01:09,00:00:00,50.00%,2,4,11,4,1,2.5,10,0,0,0,00:06:56,4,0,9,0,4
20200605,8,00:01:44,00:00:42,00:00:00,50.00%,1,2,11,0,1,3.5,7,0,0,0,00:03:28,2,0,7,0,2
20200609,13,00:01:44,00:00:21,00:00:00,0.00%,0,1,6,1,1,6,6,0,0,0,00:01:44,1,0,5,0,1
20200619,0,00:01:44,00:00:52,00:00:00,0.00%,0,1,3,1,1,3,3,0,0,0,00:01:44,1,0,2,0,1
20200910,11,00:01:44,00:00:43,00:00:00,40.00%,2,5,19,5,1,3.4,17,0,0,0,00:08:39,5,0,16,0,5
20200807,17,00:01:44,00:01:23,00:00:00,25.00%,1,4,10,3,1,2.25,9,0,0,0,00:06:55,4,0,8,0,4
20200601,11,00:01:44,00:00:46,00:00:00,28.57%,2,8,25,6,0.88,3.43,24,0,0,0,00:12:06,7,0,17,0,8
20200904,19,00:01:44,00:00:27,00:00:00,28.57%,2,7,44,5,1.17,4.86,34,0,0,0,00:12:06,7,0,29,0,6
20200724,19,00:01:44,00:00:31,00:00:00,0.00%,0,3,14,3,1,4.33,13,0,0,0,00:05:11,3,0,9,0,3
20200726,18,00:01:44,00:00:16,00:00:00,50.00%,1,2,16,1,1,7.5,15,0,0,0,00:03:27,2,0,15,0,2
