# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20200101-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
City,Date,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
Lindon,20200304,1,1,1,0.00%,3,00:01:30,0
Lindon,20200605,1,1,1,100.00%,1,00:00:00,0
Lindon,20200714,1,1,1,0.00%,14,00:01:31,0
Lindon,20200731,1,1,1,0.00%,6,00:00:41,0
Lindon,20200813,1,1,1,0.00%,2,00:00:04,0
Lindon,20200817,1,1,1,0.00%,5,00:00:55,0
Lindon,20200820,1,1,1,0.00%,6,00:01:06,0
Lindon,20200925,1,1,1,0.00%,4,00:01:16,0
Lindon,20201004,1,0,1,0.00%,13,00:22:01,0
Lindon,20201012,1,0,1,100.00%,1,00:00:00,0
Lindon,20201112,1,1,1,0.00%,2,00:00:38,0
Lindon,20201204,1,1,1,0.00%,2,00:00:09,0
Lindon,20210111,1,1,1,0.00%,3,00:00:48,0
Lindon,20210211,1,1,1,100.00%,1,00:00:00,0
Lindon,20210214,1,1,1,100.00%,1,00:00:00,0
Logan,20200112,1,1,1,0.00%,6,00:00:54,0
Logan,20200114,1,1,1,100.00%,1,00:00:00,0
Logan,20200115,1,1,1,0.00%,2,00:00:17,0
Logan,20200302,1,1,1,0.00%,2,00:00:16,0
Logan,20200609,1,1,1,0.00%,2,00:00:16,0
Logan,20200627,1,0,1,100.00%,1,00:00:00,0
Logan,20200703,1,1,2,0.00%,3,00:01:33,0
Logan,20200708,1,1,2,0.00%,3.5,00:07:44,0
Logan,20200714,1,0,2,0.00%,5.5,00:02:10,0
Logan,20200730,1,1,1,0.00%,3,00:02:58,0
Logan,20200809,1,1,2,0.00%,9,00:04:22,0
Logan,20200910,1,1,1,0.00%,2,00:00:24,0
Logan,20200912,1,1,1,0.00%,5,00:02:40,0
Logan,20201010,1,1,1,0.00%,8,00:03:50,0
Logan,20201011,1,0,1,100.00%,1,00:00:00,0
Logan,20201015,1,1,1,0.00%,4,00:02:31,0
Logan,20201021,1,1,1,100.00%,1,00:00:00,0
Logan,20201023,1,0,3,100.00%,1,00:00:00,0
Logan,20201102,1,1,1,100.00%,1,00:00:00,0
Logan,20201104,1,0,1,100.00%,1,00:00:00,0
Logan,20201119,1,1,1,100.00%,1,00:00:00,0
Logan,20201120,1,0,1,100.00%,1,00:00:00,0
Logan,20201121,1,0,2,100.00%,1,00:00:00,0
Logan,20201130,1,1,1,0.00%,6,00:01:47,0
Logan,20201217,1,1,1,0.00%,5,00:02:54,0
Logan,20210117,1,1,1,0.00%,3,00:01:16,0
Magna,20200424,1,1,1,100.00%,1,00:00:00,0
Magna,20200629,1,1,1,0.00%,3,00:00:12,0
Magna,20200712,1,1,1,0.00%,2,00:00:06,0
Magna,20200718,1,0,1,0.00%,3,00:00:26,0
Magna,20200725,1,1,1,0.00%,5,00:01:40,0
Magna,20200816,1,1,1,0.00%,3,00:00:23,0
Magna,20200924,1,1,1,0.00%,2,00:00:10,0
Magna,20201229,1,1,1,0.00%,2,00:00:07,0
Magna,20210211,1,1,1,0.00%,4,00:00:27,0
Magna,20210217,1,1,1,0.00%,3,00:00:37,0
Magna,20210302,1,1,1,0.00%,9,00:00:38,0
Magna,20210312,1,1,1,100.00%,1,00:00:00,0
Manti,20200225,1,1,1,0.00%,8,00:26:12,0
Manti,20200226,1,0,1,0.00%,10,00:22:31,0
Manti,20200227,1,1,1,0.00%,3,00:00:18,0
Manti,20200915,1,1,1,0.00%,2,00:00:13,0
Midvale,20200104,1,1,1,0.00%,2,00:00:04,0
Midvale,20200124,1,0,1,100.00%,1,00:00:00,0
Midvale,20200131,1,1,1,0.00%,4,00:05:35,0
Midvale,20200401,1,1,1,0.00%,3,00:00:25,0
Midvale,20200406,1,1,1,100.00%,1,00:00:00,0
Midvale,20200409,1,1,1,0.00%,6,00:04:00,0
Midvale,20200415,1,1,1,100.00%,1,00:00:00,0
Midvale,20200525,1,0,1,100.00%,1,00:00:00,0
Midvale,20200526,1,1,1,0.00%,3,00:00:14,0
Midvale,20200602,1,1,1,0.00%,3,00:00:18,0
Midvale,20200612,1,1,1,100.00%,1,00:00:00,0
Midvale,20200630,1,1,1,0.00%,6,00:00:32,0
Midvale,20200702,1,1,1,0.00%,2,00:00:09,0
Midvale,20200704,1,1,1,0.00%,2,00:00:05,0
Midvale,20200707,1,1,1,0.00%,7,00:09:48,0
Midvale,20200721,1,1,1,0.00%,2,00:00:03,0
Midvale,20200806,1,1,1,0.00%,2,00:00:06,0
Midvale,20200810,1,1,1,0.00%,3,00:23:13,0
Midvale,20200811,1,0,1,100.00%,1,00:00:00,0
Midvale,20200822,1,1,1,0.00%,2,00:00:09,0
Midvale,20200901,1,1,1,0.00%,11,00:43:00,0
Midvale,20200902,1,0,1,100.00%,1,00:00:00,0
Midvale,20200908,1,0,2,0.00%,4,00:03:24,0
Midvale,20200909,1,0,1,100.00%,1,00:00:00,0
Midvale,20200922,1,1,1,0.00%,3,00:01:45,0
Midvale,20200927,1,1,1,100.00%,1,00:00:00,0
Midvale,20201022,1,1,1,0.00%,10,00:03:27,0
Midvale,20201024,1,1,1,0.00%,5,00:20:12,0
Midvale,20201207,1,1,1,100.00%,1,00:00:00,0
Midvale,20201215,1,1,2,0.00%,5.5,00:04:50,0
Midvale,20201223,1,1,1,0.00%,3,00:00:18,0
Midvale,20210301,1,1,1,100.00%,1,00:00:00,0
Midway,20200107,1,0,1,100.00%,1,00:00:00,0
Midway,20200108,1,1,1,0.00%,2,00:00:33,0
Midway,20200110,1,1,1,100.00%,1,00:00:00,0
Midway,20200112,1,1,1,0.00%,6,00:02:46,0
Midway,20200113,1,0,1,100.00%,1,00:00:00,0
Midway,20200114,1,1,1,0.00%,2,00:01:50,0
Midway,20200115,1,1,1,0.00%,3,00:03:33,0
Midway,20200117,1,1,3,33.33%,3.33,00:00:33,0
Midway,20200118,1,1,1,0.00%,2,00:00:14,0
Midway,20200121,1,0,1,100.00%,1,00:00:00,0
Midway,20200123,1,1,1,0.00%,6,00:01:35,0
Midway,20200124,1,1,1,100.00%,1,00:00:00,0
Midway,20200126,1,1,1,0.00%,2,00:00:13,0
Midway,20200130,1,1,1,100.00%,1,00:00:00,0
Midway,20200204,1,1,1,0.00%,4,00:03:04,0
Midway,20200207,1,1,1,0.00%,5,00:05:06,0
Midway,20200214,1,1,1,100.00%,1,00:00:00,0
Midway,20200221,1,0,1,100.00%,1,00:00:00,0
Midway,20200224,1,0,1,100.00%,1,00:00:00,0
Midway,20200225,1,0,1,100.00%,1,00:00:00,0
Midway,20200226,1,1,1,0.00%,5,00:00:36,0
Midway,20200227,1,1,1,0.00%,5,00:20:24,0
Midway,20200302,1,1,1,100.00%,1,00:00:00,0
Midway,20200311,1,1,1,0.00%,2,00:00:35,0
Midway,20200312,1,1,1,0.00%,2,00:01:41,0
Midway,20200317,1,1,2,0.00%,3,00:01:08,0
Midway,20200502,1,1,2,50.00%,3,00:00:29,0
Midway,20200507,1,1,1,0.00%,3,00:00:07,0
Midway,20200513,1,0,1,100.00%,1,00:00:00,0
Midway,20200521,1,1,1,0.00%,6,00:05:49,1
Midway,20200522,1,1,1,100.00%,1,00:00:00,0
Midway,20200528,1,1,1,0.00%,2,00:00:04,0
Midway,20200601,1,1,1,0.00%,3,00:00:31,0
Midway,20200604,1,1,1,0.00%,3,00:00:24,0
Midway,20200606,1,1,1,100.00%,1,00:00:00,0
Midway,20200611,1,0,1,0.00%,2,00:04:49,0
Midway,20200617,1,1,1,0.00%,4,00:22:31,0
Midway,20200621,1,1,2,0.00%,5.5,00:11:52,0
Midway,20200625,1,1,1,0.00%,2,00:00:06,0
Midway,20200628,1,1,1,0.00%,2,00:00:13,0
Midway,20200630,1,0,1,0.00%,2,00:00:04,0
Midway,20200704,1,1,2,0.00%,6.5,00:02:17,0
Midway,20200712,1,1,1,0.00%,3,00:00:27,0
Midway,20200714,1,0,1,0.00%,2,00:00:06,0
Midway,20200722,1,0,1,0.00%,2,00:01:31,0
Midway,20200726,1,0,1,0.00%,3,00:00:13,0
Midway,20200727,1,1,1,0.00%,4,00:00:33,0
Midway,20200728,1,1,1,0.00%,7,00:04:07,0
Midway,20200805,1,1,1,0.00%,8,00:07:46,0
Midway,20200807,1,0,1,100.00%,1,00:00:00,0
Midway,20200817,1,1,1,100.00%,1,00:00:00,0
Midway,20200824,1,0,1,0.00%,17,00:19:08,0
Midway,20200826,1,0,1,0.00%,5,00:00:17,0
Midway,20200830,1,1,1,0.00%,3,00:00:12,0
Midway,20200831,1,0,1,100.00%,1,00:00:00,0
Midway,20200902,1,0,1,100.00%,1,00:00:00,0
Midway,20200903,1,1,1,0.00%,3,00:00:10,0
Midway,20200914,1,1,1,0.00%,2,00:00:13,0
Midway,20200920,1,0,1,0.00%,2,00:00:22,0
Midway,20200921,1,0,1,100.00%,1,00:00:00,0
Midway,20200923,1,0,1,100.00%,1,00:00:00,0
Midway,20200925,1,1,1,100.00%,1,00:00:00,0
Midway,20200927,1,1,1,0.00%,3,00:00:38,0
Midway,20200929,1,0,1,0.00%,2,00:00:03,0
Midway,20201001,1,1,1,0.00%,11,00:23:19,0
Midway,20201005,1,1,1,0.00%,5,00:09:30,0
Midway,20201007,1,1,1,0.00%,2,00:00:28,0
Midway,20201010,1,0,1,100.00%,1,00:00:00,0
Midway,20201012,1,0,1,0.00%,2,00:00:04,0
Midway,20201013,1,1,1,0.00%,2,00:00:26,0
Midway,20201014,1,1,1,0.00%,9,00:02:51,0
Midway,20201021,1,1,1,0.00%,3,00:08:00,0
Midway,20201031,1,1,1,0.00%,3,00:00:40,0
Midway,20201102,1,1,1,0.00%,3,00:11:53,0
Midway,20201105,1,1,1,0.00%,4,00:01:46,0
Midway,20201108,1,1,1,100.00%,1,00:00:00,0
Midway,20201114,1,1,1,100.00%,1,00:00:00,0
Midway,20201115,1,1,1,0.00%,5,00:02:45,0
Midway,20201118,1,1,1,0.00%,3,00:00:24,0
Midway,20201120,1,1,1,0.00%,2,00:00:04,0
Midway,20201123,1,1,1,0.00%,3,00:02:49,0
Midway,20201203,1,0,1,0.00%,2,00:00:07,0
Midway,20201204,1,0,1,0.00%,5,00:01:16,0
Midway,20201206,1,1,1,100.00%,1,00:00:00,0
Midway,20201207,1,0,1,0.00%,5,00:00:17,0
Midway,20201208,1,0,1,100.00%,1,00:00:00,0
Midway,20201209,1,0,1,100.00%,1,00:00:00,0
Midway,20201212,1,1,1,0.00%,2,00:00:03,0
Midway,20201213,1,0,1,0.00%,2,00:00:08,0
Midway,20201214,1,0,1,0.00%,2,00:00:10,0
Midway,20201216,1,0,1,100.00%,1,00:00:00,0
Midway,20201225,1,1,1,0.00%,9,00:05:41,1
Midway,20201227,1,1,1,0.00%,2,00:00:12,0
Midway,20201229,1,1,2,0.00%,7,00:03:04,0
Midway,20210104,1,1,1,0.00%,3,00:02:12,0
Midway,20210106,1,1,1,0.00%,5,00:15:21,0
Midway,20210108,1,1,1,100.00%,1,00:00:00,0
Midway,20210109,1,1,1,0.00%,3,00:01:40,0
Midway,20210110,1,1,1,0.00%,2,00:00:54,0
Midway,20210116,1,1,1,100.00%,1,00:00:00,0
Midway,20210121,1,0,3,33.33%,8.67,00:03:23,0
Midway,20210122,1,1,1,100.00%,1,00:00:00,0
Midway,20210123,1,1,1,100.00%,1,00:00:00,0
Midway,20210124,1,1,1,100.00%,1,00:00:00,0
Midway,20210126,1,1,2,50.00%,1.5,00:00:03,0
Midway,20210201,1,1,1,100.00%,1,00:00:00,0
Midway,20210205,1,1,1,0.00%,7,00:03:16,0
Midway,20210215,1,1,1,0.00%,9,00:04:14,0
Midway,20210217,1,0,1,0.00%,3,00:00:15,0
Midway,20210220,1,0,1,0.00%,3,00:04:27,0
Midway,20210225,1,0,1,0.00%,3,00:01:14,0
Midway,20210227,1,1,1,0.00%,3,00:00:19,0
Midway,20210307,1,1,1,0.00%,3,00:00:07,0
Midway,20210309,1,1,1,0.00%,3,00:00:15,0
Midway,20210310,1,0,2,0.00%,7.5,00:02:25,0
Midway,20210313,1,1,1,0.00%,2,00:00:44,0
Midway,20210316,1,1,1,100.00%,1,00:00:00,0
Midway,20210319,1,1,1,0.00%,7,00:14:16,1
Midway,20210320,1,1,1,100.00%,1,00:00:00,0
Moab,20201007,1,1,1,0.00%,5,00:01:41,0
Moab,20210109,1,1,1,0.00%,2,00:00:10,0
Moab,20210126,1,1,1,100.00%,1,00:00:00,0
Monticello,20200726,1,0,2,100.00%,1,00:00:00,0
Morgan,20200518,1,1,1,0.00%,3,00:01:14,0
Nephi,20200714,1,0,1,100.00%,1,00:00:00,0
Nephi,20201025,1,1,1,0.00%,3,00:00:35,0
Nephi,20210201,1,1,1,0.00%,2,00:00:13,0
North Salt Lake,20200214,1,0,1,0.00%,2,00:00:18,0
North Salt Lake,20200327,1,0,1,100.00%,1,00:00:00,0
North Salt Lake,20200610,1,1,1,100.00%,1,00:00:00,0
North Salt Lake,20200702,1,1,1,0.00%,6,00:01:12,0
North Salt Lake,20200712,1,1,1,0.00%,4,00:01:31,0
North Salt Lake,20200806,1,1,1,0.00%,3,00:01:09,0
North Salt Lake,20200903,1,1,1,0.00%,3,00:02:09,0
North Salt Lake,20200904,1,1,1,100.00%,1,00:00:00,0
North Salt Lake,20200909,1,1,1,0.00%,5,00:00:53,0
North Salt Lake,20200928,1,0,1,0.00%,4,00:04:04,0
North Salt Lake,20201009,1,1,1,0.00%,3,00:00:26,0
North Salt Lake,20201015,1,1,1,100.00%,1,00:00:00,0
North Salt Lake,20210227,1,1,1,100.00%,1,00:00:00,0
Ogden,20200108,1,1,1,0.00%,2,00:00:03,0
Ogden,20200215,1,1,1,0.00%,5,00:00:58,0
Ogden,20200223,1,1,1,0.00%,4,00:00:31,0
Ogden,20200425,1,1,1,0.00%,2,00:02:00,0
Ogden,20200517,1,1,1,100.00%,1,00:00:00,0
Ogden,20200519,1,1,1,100.00%,1,00:00:00,0
Ogden,20200522,1,1,1,0.00%,2,00:00:13,0
Ogden,20200602,1,1,1,0.00%,2,00:00:03,0
Ogden,20200614,1,1,1,0.00%,3,00:01:08,0
Ogden,20200616,1,1,1,100.00%,1,00:00:00,0
Ogden,20200619,1,1,1,100.00%,1,00:00:00,0
Ogden,20200621,1,0,1,100.00%,1,00:00:00,0
Ogden,20200623,1,1,1,0.00%,13,00:03:26,0
Ogden,20200624,1,0,1,100.00%,1,00:00:00,0
Ogden,20200629,1,1,1,100.00%,1,00:00:00,0
Ogden,20200701,1,1,1,0.00%,6,00:00:44,0
Ogden,20200702,1,1,1,0.00%,7,00:02:24,0
Ogden,20200703,1,1,1,0.00%,6,00:00:20,0
Ogden,20200712,1,1,1,0.00%,3,00:01:16,0
Ogden,20200808,1,1,1,0.00%,6,00:02:37,0
Ogden,20200809,1,1,1,100.00%,1,00:00:00,0
Ogden,20200814,1,1,1,0.00%,4,00:01:27,0
Ogden,20200818,1,1,1,0.00%,2,00:00:09,0
Ogden,20200824,1,1,1,0.00%,3,00:03:24,0
Ogden,20200901,1,1,1,100.00%,1,00:00:00,0
Ogden,20200905,1,1,1,0.00%,6,00:02:01,0
Ogden,20200909,1,1,1,0.00%,3,00:01:50,0
Ogden,20200910,1,0,1,100.00%,1,00:00:00,0
Ogden,20200917,1,1,1,0.00%,9,00:02:30,0
Ogden,20200919,1,1,1,0.00%,3,00:02:15,0
Ogden,20200921,1,1,1,0.00%,7,00:03:00,0
Ogden,20200930,1,0,2,0.00%,8.5,00:09:13,1
Ogden,20201004,1,1,1,0.00%,3,00:01:37,0
Ogden,20201008,1,1,2,0.00%,2.5,00:00:24,0
Ogden,20201015,1,1,1,0.00%,3,00:00:05,0
Ogden,20201024,1,0,1,100.00%,1,00:00:00,0
Ogden,20201122,1,1,1,0.00%,2,00:00:10,0
Ogden,20201205,1,1,1,100.00%,1,00:00:00,0
Ogden,20201220,1,0,1,0.00%,2,00:00:16,0
Ogden,20201226,1,0,1,0.00%,4,00:00:23,0
Ogden,20201227,1,1,1,0.00%,2,00:00:06,0
Ogden,20201231,1,1,1,100.00%,1,00:00:00,0
Ogden,20210102,1,1,1,100.00%,1,00:00:00,0
Ogden,20210106,1,0,1,0.00%,13,00:02:29,0
Ogden,20210112,1,1,1,0.00%,3,00:06:09,0
Ogden,20210116,1,1,1,0.00%,2,00:00:10,0
Ogden,20210128,1,1,1,0.00%,11,00:00:52,0
Ogden,20210201,1,1,1,0.00%,4,00:00:51,0
Ogden,20210205,1,1,1,0.00%,2,00:00:06,0
Ogden,20210219,1,1,1,100.00%,1,00:00:00,0
Ogden,20210220,1,1,1,0.00%,25,00:01:47,0
Ogden,20210312,1,1,1,100.00%,1,00:00:00,0
Ogden,20210314,1,1,1,100.00%,1,00:00:00,0
Ogden,20210315,1,1,1,100.00%,1,00:00:00,0
Orem,20200115,1,1,1,0.00%,3,00:01:08,0
Orem,20200118,1,1,1,0.00%,2,00:00:03,0
Orem,20200119,1,0,1,100.00%,1,00:00:00,0
Orem,20200121,1,0,2,0.00%,2,00:00:03,0
Orem,20200123,1,1,1,0.00%,4,00:01:44,0
Orem,20200207,1,1,1,0.00%,2,00:01:25,0
Orem,20200227,1,1,1,0.00%,5,00:00:32,0
Orem,20200329,1,1,1,0.00%,3,00:00:49,0
Orem,20200508,1,1,1,0.00%,10,00:17:51,0
Orem,20200601,1,1,1,100.00%,1,00:00:00,0
Orem,20200602,1,1,1,0.00%,6,00:09:28,1
Orem,20200603,1,0,1,100.00%,1,00:00:00,0
Orem,20200617,1,1,1,0.00%,4,00:00:45,0
Orem,20200618,1,1,1,100.00%,1,00:00:00,0
Orem,20200619,1,1,1,0.00%,4,00:00:25,0
Orem,20200620,1,1,1,0.00%,5,00:00:50,0
Orem,20200621,1,1,1,0.00%,3,00:00:16,0
Orem,20200624,1,1,1,0.00%,6,00:04:11,0
Orem,20200625,1,1,1,0.00%,8,00:22:58,0
Orem,20200630,1,1,1,100.00%,1,00:00:00,0
Orem,20200703,1,1,4,25.00%,2.75,00:00:15,0
Orem,20200705,1,1,1,0.00%,3,00:00:58,0
Orem,20200706,1,1,1,0.00%,6,00:00:58,0
Orem,20200709,1,1,1,0.00%,2,00:00:38,0
Orem,20200711,1,1,1,0.00%,2,00:00:02,0
Orem,20200717,1,1,1,0.00%,3,00:01:37,0
Orem,20200721,1,1,1,0.00%,2,00:00:21,0
Orem,20200723,1,0,1,0.00%,3,00:00:22,0
Orem,20200724,1,1,1,0.00%,2,00:00:21,0
Orem,20200725,1,1,1,100.00%,1,00:00:00,0
Orem,20200729,1,1,1,100.00%,1,00:00:00,0
Orem,20200730,1,1,1,0.00%,2,00:21:56,0
Orem,20200804,1,1,1,0.00%,2,00:00:24,0
Orem,20200805,1,0,1,0.00%,3,00:00:33,0
Orem,20200806,1,1,1,100.00%,1,00:00:00,0
Orem,20200809,1,1,1,0.00%,4,00:00:48,0
Orem,20200810,1,1,1,0.00%,5,00:00:24,0
Orem,20200812,1,0,1,100.00%,1,00:00:00,0
Orem,20200813,1,0,5,60.00%,1.8,00:02:32,0
Orem,20200814,1,1,1,0.00%,12,00:07:38,0
Orem,20200818,1,0,1,100.00%,1,00:00:00,0
Orem,20200822,1,0,1,0.00%,4,00:00:14,0
Orem,20200823,1,1,1,0.00%,2,00:00:27,0
Orem,20200830,1,1,1,0.00%,5,00:01:37,0
Orem,20200902,1,1,1,0.00%,4,00:00:59,0
Orem,20200905,1,1,1,0.00%,2,00:00:10,0
Orem,20200906,1,1,1,0.00%,7,00:02:56,1
Orem,20200907,1,1,1,0.00%,4,00:00:56,0
Orem,20200908,1,1,1,100.00%,1,00:00:00,0
Orem,20200909,1,0,1,0.00%,15,00:30:01,1
Orem,20200915,1,1,1,100.00%,1,00:00:00,0
Orem,20200918,1,1,1,0.00%,2,00:00:15,0
Orem,20200919,1,1,2,0.00%,7.5,00:07:40,1
Orem,20200920,1,1,2,0.00%,4.5,00:01:28,0
Orem,20200926,1,1,1,0.00%,2,00:00:24,0
Orem,20200928,1,1,1,0.00%,4,00:00:15,0
Orem,20201001,1,1,2,0.00%,2.5,00:00:11,0
Orem,20201002,1,0,1,0.00%,3,00:00:24,0
Orem,20201004,1,1,1,100.00%,1,00:00:00,0
Orem,20201006,1,1,1,0.00%,2,00:00:07,0
Orem,20201009,1,1,1,0.00%,2,00:00:09,0
Orem,20201010,1,1,1,0.00%,3,00:01:01,0
Orem,20201012,1,1,1,0.00%,3,00:00:28,0
Orem,20201018,1,1,1,100.00%,1,00:00:00,0
Orem,20201019,1,0,1,0.00%,10,00:02:15,0
Orem,20201103,1,1,1,0.00%,4,00:03:08,0
Orem,20201104,1,0,2,50.00%,2,00:00:50,0
Orem,20201109,1,0,1,0.00%,9,00:03:48,2
Orem,20201117,1,1,1,100.00%,1,00:00:00,0
Orem,20201119,1,0,1,100.00%,1,00:00:00,0
Orem,20201218,1,1,1,100.00%,1,00:00:00,0
Orem,20201221,1,1,1,0.00%,2,00:00:06,0
Orem,20201226,1,1,1,100.00%,1,00:00:00,0
Orem,20210114,1,1,1,0.00%,4,00:02:03,0
Orem,20210115,1,1,1,100.00%,1,00:00:00,0
Orem,20210121,1,1,1,0.00%,2,00:00:14,0
Orem,20210122,1,1,1,0.00%,2,00:00:22,0
Orem,20210124,1,1,1,100.00%,1,00:00:00,0
Orem,20210127,1,1,1,0.00%,5,00:00:40,0
Orem,20210207,1,1,1,0.00%,9,00:01:33,0
Orem,20210208,1,1,1,100.00%,1,00:00:00,0
Orem,20210216,1,1,1,100.00%,1,00:00:00,0
Orem,20210220,1,1,1,0.00%,2,00:00:35,0
Orem,20210223,1,0,1,0.00%,10,00:07:43,1
Orem,20210224,1,1,1,0.00%,20,00:23:56,4
Orem,20210226,1,1,1,100.00%,1,00:00:00,0
Orem,20210307,1,1,1,0.00%,13,00:09:14,0
Orem,20210314,1,1,1,0.00%,5,00:01:24,0
Orem,20210318,1,1,1,100.00%,1,00:00:00,0
Panguitch,20200622,1,1,1,0.00%,11,00:02:15,0
Panguitch,20200823,1,1,1,0.00%,3,00:01:06,0
Park City,20200101,1,1,1,0.00%,3,00:02:38,0
Park City,20200104,1,1,1,0.00%,2,00:00:07,0
Park City,20200109,1,1,1,0.00%,7,00:01:15,0
Park City,20200113,1,0,1,100.00%,1,00:00:00,0
Park City,20200119,1,1,1,100.00%,1,00:00:00,0
Park City,20200122,1,1,1,0.00%,4,00:01:39,0
Park City,20200203,1,0,1,100.00%,1,00:00:00,0
Park City,20200206,1,1,1,0.00%,2,00:00:19,0
Park City,20200210,1,1,1,0.00%,2,00:00:03,0
Park City,20200212,1,1,1,0.00%,3,00:02:21,0
Park City,20200213,1,1,1,0.00%,3,00:00:34,0
Park City,20200216,1,0,1,100.00%,1,00:00:00,0
Park City,20200217,1,1,1,0.00%,2,00:00:19,0
Park City,20200218,1,0,1,0.00%,2,00:00:21,0
Park City,20200220,1,0,1,0.00%,2,00:23:17,0
Park City,20200224,1,1,1,0.00%,4,00:01:13,0
Park City,20200228,1,1,1,0.00%,2,00:00:09,0
Park City,20200302,1,1,1,0.00%,2,00:00:09,0
Park City,20200303,1,1,1,0.00%,2,00:00:27,0
Park City,20200305,1,1,1,0.00%,3,00:01:23,0
Park City,20200310,1,1,1,0.00%,9,00:07:47,1
Park City,20200312,1,1,1,100.00%,1,00:00:00,0
Park City,20200318,1,1,1,0.00%,2,00:03:08,0
Park City,20200327,1,1,1,0.00%,2,00:03:28,0
Park City,20200331,1,1,1,0.00%,3,00:01:07,0
Park City,20200406,1,1,1,0.00%,4,00:01:54,0
Park City,20200430,1,1,1,100.00%,1,00:00:00,0
Park City,20200510,1,1,1,0.00%,5,00:02:08,0
Park City,20200524,1,1,1,100.00%,1,00:00:00,0
Park City,20200610,1,1,1,0.00%,2,00:00:29,0
Park City,20200613,1,0,2,100.00%,1,00:00:00,0
Park City,20200614,1,0,1,100.00%,1,00:00:00,0
Park City,20200619,1,0,1,0.00%,3,00:00:36,0
Park City,20200626,1,1,1,0.00%,5,00:07:04,0
Park City,20200706,1,1,1,0.00%,2,00:00:19,0
Park City,20200709,1,0,1,0.00%,7,00:04:42,1
Park City,20200711,1,1,1,0.00%,4,00:00:39,0
Park City,20200713,1,1,2,0.00%,4,00:03:17,0
Park City,20200720,1,1,1,0.00%,7,00:00:48,0
Park City,20200721,1,1,1,0.00%,3,00:00:28,0
Park City,20200726,1,1,1,0.00%,3,00:00:16,0
Park City,20200727,1,1,1,0.00%,2,00:00:05,0
Park City,20200728,1,1,1,0.00%,3,00:03:48,0
Park City,20200803,1,1,1,0.00%,3,00:00:19,0
Park City,20200804,1,1,1,100.00%,1,00:00:00,0
Park City,20200810,1,1,1,0.00%,3,00:01:24,0
Park City,20200812,1,1,1,0.00%,4,00:00:23,0
Park City,20200815,1,1,1,0.00%,2,00:00:14,0
Park City,20200816,1,1,2,50.00%,2.5,00:00:34,0
Park City,20200820,1,0,1,0.00%,3,00:01:58,1
Park City,20200821,1,1,1,0.00%,7,00:02:50,0
Park City,20200822,1,1,1,0.00%,4,00:00:38,0
Park City,20200831,1,1,1,0.00%,2,00:00:03,0
Park City,20200902,1,1,1,0.00%,13,00:12:05,0
Park City,20200907,1,1,1,100.00%,1,00:00:00,0
Park City,20200908,1,1,2,0.00%,3,00:01:42,0
Park City,20200910,1,1,1,0.00%,7,00:06:38,0
Park City,20200911,1,1,1,0.00%,3,00:00:32,0
Park City,20200912,1,1,1,0.00%,4,00:00:23,0
Park City,20200914,1,1,1,0.00%,3,00:00:57,0
Park City,20200916,1,1,1,0.00%,7,00:02:23,0
Park City,20200920,1,1,1,0.00%,12,00:05:04,0
Park City,20200922,1,1,1,0.00%,2,00:00:10,0
Park City,20200928,1,1,1,0.00%,7,00:02:10,0
Park City,20201002,1,1,1,0.00%,3,00:00:10,0
Park City,20201003,1,1,1,0.00%,2,00:00:06,0
Park City,20201004,1,1,1,100.00%,1,00:00:00,0
Park City,20201005,1,0,1,0.00%,2,00:00:18,0
Park City,20201018,1,1,2,0.00%,2.5,00:00:08,0
Park City,20201021,1,1,1,0.00%,2,00:00:02,0
Park City,20201024,1,1,1,0.00%,6,00:05:15,0
Park City,20201104,1,1,1,0.00%,9,00:08:28,1
Park City,20201110,1,1,1,0.00%,2,00:00:12,0
Park City,20201114,1,1,1,0.00%,4,00:00:25,0
Park City,20201115,1,1,1,0.00%,3,00:00:15,0
Park City,20201116,1,1,1,0.00%,3,00:00:22,0
Park City,20201119,1,1,1,100.00%,1,00:00:00,0
Park City,20201120,1,1,1,0.00%,4,00:12:33,0
Park City,20201122,1,1,1,0.00%,5,00:05:09,0
Park City,20201125,1,1,1,0.00%,2,00:00:07,0
Park City,20201202,1,1,1,0.00%,3,00:00:51,0
Park City,20201208,1,1,1,100.00%,1,00:00:00,0
Park City,20201212,1,1,1,0.00%,3,00:00:19,0
Park City,20201213,1,1,1,0.00%,2,00:00:09,0
Park City,20201217,1,1,1,0.00%,8,00:07:26,0
Park City,20201219,1,1,1,0.00%,2,00:00:03,0
Park City,20201223,1,1,1,0.00%,2,00:00:08,0
Park City,20201225,1,1,1,0.00%,2,00:00:12,0
Park City,20201226,1,1,1,100.00%,1,00:00:00,0
Park City,20201231,1,1,2,0.00%,2.5,00:00:26,0
Park City,20210105,1,1,1,100.00%,1,00:00:00,0
Park City,20210106,1,1,1,100.00%,1,00:00:00,0
Park City,20210108,1,1,1,0.00%,4,00:03:29,0
Park City,20210109,1,1,1,100.00%,1,00:00:00,0
Park City,20210119,1,1,1,0.00%,3,00:00:46,0
Park City,20210125,1,1,1,0.00%,3,00:00:42,0
