# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20200101-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
Browser,Device Category,Date,Sessions,Avg. Session Duration,Bounce Rate,Users,Pages / Session,Transactions
Mozilla Compatible Agent,desktop,20200914,7,00:00:06,85.71%,7,3.43,0
Safari,desktop,20200119,7,00:12:02,14.29%,5,8,1
Safari,desktop,20200208,7,00:05:30,28.57%,4,5.71,3
Safari,desktop,20200214,7,00:03:19,0.00%,6,5.71,0
Safari,desktop,20200301,7,00:06:13,0.00%,5,7.14,2
Safari,desktop,20200310,7,00:08:53,28.57%,5,5.57,0
Safari,desktop,20200311,7,00:02:13,14.29%,6,7.71,0
Safari,desktop,20200703,7,00:02:52,0.00%,5,5.71,0
Safari,desktop,20200705,7,00:01:06,28.57%,5,2.86,0
Safari,desktop,20200801,7,00:03:21,0.00%,6,4.29,0
Safari,desktop,20201017,7,00:00:19,42.86%,7,1.86,0
Safari,desktop,20201220,7,00:04:35,14.29%,5,5.14,1
Safari,desktop,20201225,7,00:01:35,14.29%,7,4,1
Safari,desktop,20201228,7,00:02:15,57.14%,6,3.86,2
Safari,desktop,20201230,7,00:03:45,28.57%,7,6.43,0
Safari,desktop,20210131,7,00:08:46,42.86%,5,8.86,1
Safari,desktop,20210209,7,00:01:12,14.29%,7,3.29,1
Safari,desktop,20210214,7,00:05:38,14.29%,7,6.43,0
Safari,desktop,20210302,7,00:01:13,57.14%,7,2.57,0
Safari,mobile,20200224,7,00:00:46,57.14%,6,1.86,0
Safari,mobile,20200228,7,00:00:41,28.57%,5,3.14,0
Safari,mobile,20200521,7,00:01:34,28.57%,6,3,1
Safari,mobile,20201102,7,00:03:56,71.43%,6,3.14,0
Safari,mobile,20201119,7,00:03:22,57.14%,6,3.57,0
Safari,mobile,20210115,7,00:03:56,28.57%,4,2.29,0
Safari,mobile,20210131,7,00:02:41,42.86%,7,2.86,1
Safari,mobile,20210223,7,00:02:19,42.86%,7,4.57,1
Samsung Internet,mobile,20200723,7,00:00:49,28.57%,4,4.14,0
Chrome,desktop,20200104,6,00:07:17,16.67%,6,6.17,2
Chrome,desktop,20200119,6,00:00:27,50.00%,6,2.33,0
Chrome,desktop,20200201,6,00:03:03,33.33%,6,5.33,0
Chrome,desktop,20200202,6,00:06:09,33.33%,5,6.83,1
Chrome,desktop,20200312,6,00:00:18,66.67%,6,1.33,0
Chrome,desktop,20200327,6,00:03:05,50.00%,5,4,0
Chrome,desktop,20200406,6,00:00:46,50.00%,6,2.17,0
Chrome,desktop,20200531,6,00:01:17,33.33%,6,2.33,0
Chrome,desktop,20200604,6,00:07:25,16.67%,6,4.67,0
Chrome,desktop,20200627,6,00:03:13,50.00%,6,3.17,1
Chrome,desktop,20200705,6,00:04:12,0.00%,5,4,0
Chrome,desktop,20200712,6,00:00:52,50.00%,6,2.5,0
Chrome,desktop,20200913,6,00:03:47,33.33%,6,2.5,0
Chrome,desktop,20200919,6,00:00:15,66.67%,6,2,0
Chrome,desktop,20201003,6,00:04:14,16.67%,6,4.5,0
Chrome,desktop,20201024,6,00:00:58,66.67%,6,2.5,0
Chrome,desktop,20201104,6,00:03:09,50.00%,5,3.17,1
Chrome,desktop,20201106,6,00:03:58,0.00%,6,3.83,0
Chrome,desktop,20201209,6,00:00:32,50.00%,6,4,0
Chrome,desktop,20210108,6,00:00:04,66.67%,6,1.5,0
Chrome,desktop,20210227,6,00:00:55,33.33%,5,3.5,1
Chrome,desktop,20210320,6,00:06:13,0.00%,5,5.17,1
Chrome,mobile,20200105,6,00:00:20,50.00%,5,2.83,0
Chrome,mobile,20200108,6,00:04:07,0.00%,5,3.83,0
Chrome,mobile,20200115,6,00:01:04,33.33%,5,4.83,0
Chrome,mobile,20200125,6,00:01:19,16.67%,5,4,0
Chrome,mobile,20200206,6,00:02:03,50.00%,6,2.5,0
Chrome,mobile,20200213,6,00:13:54,50.00%,4,2.83,0
Chrome,mobile,20200214,6,00:00:10,66.67%,6,2.17,0
Chrome,mobile,20200216,6,00:01:39,33.33%,6,3,0
Chrome,mobile,20200307,6,00:00:26,33.33%,5,2,0
Chrome,mobile,20200524,6,00:00:38,16.67%,5,3.17,0
Chrome,mobile,20200620,6,00:02:17,16.67%,6,4.33,0
Chrome,mobile,20200621,6,00:00:32,50.00%,6,1.83,0
Chrome,mobile,20200708,6,00:00:56,33.33%,6,4.17,0
Chrome,mobile,20200729,6,00:00:43,33.33%,5,3,0
Chrome,mobile,20200731,6,00:02:44,33.33%,6,4.67,0
Chrome,mobile,20200803,6,00:01:12,33.33%,6,3.83,0
Chrome,mobile,20200816,6,00:00:29,50.00%,5,2.17,0
Chrome,mobile,20200820,6,00:02:18,16.67%,6,8.67,0
Chrome,mobile,20200902,6,00:02:06,33.33%,6,3.5,0
Chrome,mobile,20200906,6,00:02:47,16.67%,5,6.67,0
Chrome,mobile,20200915,6,00:04:17,16.67%,4,8.17,1
Chrome,mobile,20200920,6,00:02:08,16.67%,6,5.67,0
Chrome,mobile,20200922,6,00:04:46,50.00%,6,3.67,1
Chrome,mobile,20200923,6,00:00:15,33.33%,4,2.83,0
Chrome,mobile,20200927,6,00:00:14,50.00%,5,2.67,0
Chrome,mobile,20201003,6,00:00:35,50.00%,5,1.67,0
Chrome,mobile,20201018,6,00:00:24,16.67%,6,2.33,0
Chrome,mobile,20201205,6,00:01:07,16.67%,5,2.83,0
Chrome,mobile,20201222,6,00:02:16,50.00%,6,3.33,0
Chrome,mobile,20201223,6,00:00:53,33.33%,6,2,0
Chrome,mobile,20210111,6,00:03:21,33.33%,5,6.67,1
Chrome,mobile,20210113,6,00:05:46,33.33%,5,6.83,1
Chrome,mobile,20210114,6,00:02:53,66.67%,5,7,3
Chrome,mobile,20210117,6,00:00:55,16.67%,5,2.83,0
Chrome,mobile,20210118,6,00:07:42,66.67%,6,4.17,0
Chrome,mobile,20210130,6,00:00:35,33.33%,5,2.33,0
Chrome,mobile,20210228,6,00:00:58,33.33%,6,3.83,0
Edge,desktop,20200518,6,00:00:00,100.00%,6,1,0
Edge,desktop,20200802,6,00:00:07,83.33%,6,1.33,0
Edge,desktop,20200812,6,00:01:13,33.33%,6,4.17,1
Edge,desktop,20201109,6,00:00:06,83.33%,6,1.33,0
Edge,desktop,20210128,6,00:02:30,16.67%,6,4,0
Edge,desktop,20210303,6,00:08:01,16.67%,5,8.17,0
Firefox,desktop,20200306,6,00:00:00,100.00%,6,1,0
Firefox,desktop,20200901,6,00:09:02,33.33%,4,7.17,1
Firefox,desktop,20201008,6,00:00:06,83.33%,6,1.5,0
Firefox,desktop,20210113,6,00:00:00,100.00%,6,1,0
Firefox,desktop,20210302,6,00:00:20,83.33%,6,2.83,0
Mozilla Compatible Agent,desktop,20201018,6,00:00:05,83.33%,6,3.67,0
Safari,desktop,20200105,6,00:01:35,0.00%,6,6,0
Safari,desktop,20200120,6,00:00:41,16.67%,5,2.5,0
Safari,desktop,20200221,6,00:04:52,33.33%,4,7.33,0
Safari,desktop,20200222,6,00:05:15,16.67%,6,6,2
Safari,desktop,20200621,6,00:00:45,50.00%,5,2.33,0
Safari,desktop,20200622,6,00:09:47,0.00%,4,5.17,0
Safari,desktop,20200728,6,00:01:16,0.00%,6,4.83,0
Safari,desktop,20200802,6,00:00:27,66.67%,4,2.83,0
Safari,desktop,20200804,6,00:04:24,33.33%,5,3.67,0
Safari,desktop,20200807,6,00:02:46,33.33%,4,3,0
Safari,desktop,20200816,6,00:01:44,33.33%,6,5.83,0
Safari,desktop,20201002,6,00:02:28,0.00%,5,4,1
Safari,desktop,20201207,6,00:08:56,33.33%,5,5.67,2
Safari,desktop,20210111,6,00:00:09,33.33%,6,2,0
Safari,desktop,20210113,6,00:01:36,0.00%,5,3.83,1
Safari,desktop,20210204,6,00:01:41,33.33%,5,3.83,1
Safari,desktop,20210205,6,00:01:59,16.67%,6,2.83,0
Safari,desktop,20210219,6,00:02:31,0.00%,5,5.33,1
Safari,desktop,20210226,6,00:03:06,33.33%,6,3,1
Safari,desktop,20210301,6,00:02:55,50.00%,3,3.5,1
Safari,desktop,20210309,6,00:01:26,33.33%,4,5.17,0
Safari,desktop,20210315,6,00:00:47,50.00%,6,2,0
Safari,mobile,20200109,6,00:00:58,16.67%,6,2.67,0
Safari,mobile,20200116,6,00:00:27,50.00%,6,2.17,0
Safari,mobile,20200303,6,00:00:05,83.33%,5,1.17,0
Safari,mobile,20200304,6,00:00:31,33.33%,6,2,0
Safari,mobile,20200310,6,00:00:02,83.33%,6,1.17,0
Safari,mobile,20200528,6,00:01:49,50.00%,5,3.5,1
Safari,mobile,20200529,6,00:01:03,16.67%,5,6.17,0
Safari,mobile,20200929,6,00:01:09,33.33%,5,3.67,0
Safari,mobile,20200930,6,00:00:30,33.33%,6,2.67,0
Safari,mobile,20201028,6,00:00:53,16.67%,6,3,0
Safari,mobile,20201103,6,00:00:02,66.67%,5,1.33,0
Safari,mobile,20201112,6,00:00:30,33.33%,6,3.83,0
Safari,mobile,20201124,6,00:00:09,50.00%,5,1.5,0
Safari,mobile,20201203,6,00:00:12,66.67%,5,1.83,0
Safari,mobile,20201218,6,00:00:31,50.00%,6,3.83,0
Safari,mobile,20210311,6,00:00:40,50.00%,6,2.67,0
Safari,tablet,20200105,6,00:02:56,33.33%,5,4.5,1
Safari (in-app),mobile,20200821,6,00:01:09,0.00%,3,3.67,0
Safari (in-app),mobile,20200926,6,00:00:35,16.67%,6,3.33,0
Safari (in-app),mobile,20201123,6,00:02:15,33.33%,4,2.67,0
Safari (in-app),mobile,20201127,6,00:00:23,33.33%,5,2.17,0
Safari (in-app),mobile,20210119,6,00:00:24,16.67%,6,3,0
Chrome,desktop,20200308,5,00:02:37,40.00%,4,4.4,2
Chrome,desktop,20200318,5,00:00:53,20.00%,5,2.4,0
Chrome,desktop,20200402,5,00:00:00,100.00%,4,1,0
Chrome,desktop,20200405,5,00:00:00,100.00%,5,1,0
Chrome,desktop,20200408,5,00:00:25,20.00%,4,2.8,0
Chrome,desktop,20200415,5,00:00:09,60.00%,4,1.4,0
Chrome,desktop,20200422,5,00:09:14,20.00%,5,4.6,0
Chrome,desktop,20200424,5,00:00:08,80.00%,3,1.6,0
Chrome,desktop,20200427,5,00:00:39,60.00%,5,2.4,0
Chrome,desktop,20200512,5,00:00:11,20.00%,4,1.8,0
Chrome,desktop,20200513,5,00:00:09,40.00%,5,1.8,0
Chrome,desktop,20200516,5,00:02:04,0.00%,4,4.2,1
Chrome,desktop,20200522,5,00:00:40,0.00%,5,3,0
Chrome,desktop,20200523,5,00:00:13,20.00%,5,2.2,0
Chrome,desktop,20200524,5,00:01:28,20.00%,5,2.6,0
Chrome,desktop,20200528,5,00:01:04,0.00%,5,4.4,0
Chrome,desktop,20200529,5,00:06:34,40.00%,4,4.2,1
Chrome,desktop,20200606,5,00:02:06,40.00%,5,3.6,0
Chrome,desktop,20200614,5,00:02:54,20.00%,5,4,0
Chrome,desktop,20200703,5,00:04:46,20.00%,5,5.6,1
Chrome,desktop,20200710,5,00:04:29,40.00%,5,2.8,1
Chrome,desktop,20200823,5,00:10:42,20.00%,5,9.8,0
Chrome,desktop,20200826,5,00:01:29,0.00%,5,4.8,0
Chrome,desktop,20200830,5,00:01:42,0.00%,4,5.2,0
Chrome,desktop,20200907,5,00:00:42,80.00%,5,2.6,0
Chrome,desktop,20200920,5,00:00:52,20.00%,4,3.2,0
Chrome,desktop,20200927,5,00:02:56,80.00%,5,5.6,0
Chrome,desktop,20201031,5,00:00:16,40.00%,5,2.4,0
Chrome,desktop,20201108,5,00:01:45,0.00%,5,2.8,0
Chrome,desktop,20201112,5,00:00:29,40.00%,5,2,0
Chrome,desktop,20201114,5,00:00:35,20.00%,5,2.8,0
Chrome,desktop,20201121,5,00:00:01,80.00%,4,1.2,0
Chrome,desktop,20201205,5,00:00:34,40.00%,5,2.4,0
Chrome,desktop,20210116,5,00:03:02,40.00%,5,5.2,0
Chrome,mobile,20200102,5,00:01:35,40.00%,5,3.4,1
Chrome,mobile,20200106,5,00:00:32,20.00%,5,2.4,0
Chrome,mobile,20200107,5,00:00:42,40.00%,5,2.8,0
Chrome,mobile,20200124,5,00:01:21,40.00%,5,3,0
Chrome,mobile,20200130,5,00:00:58,20.00%,5,2.8,0
Chrome,mobile,20200204,5,00:01:21,40.00%,5,3.4,0
Chrome,mobile,20200205,5,00:00:27,20.00%,4,3.2,0
Chrome,mobile,20200303,5,00:02:07,40.00%,5,4.4,1
Chrome,mobile,20200516,5,00:00:59,20.00%,4,2,0
Chrome,mobile,20200605,5,00:00:39,40.00%,5,3.6,0
Chrome,mobile,20200618,5,00:01:00,20.00%,5,5.2,0
Chrome,mobile,20200627,5,00:00:07,40.00%,5,1.8,0
Chrome,mobile,20200716,5,00:01:06,0.00%,5,4.6,0
Chrome,mobile,20200721,5,00:07:03,40.00%,5,5.4,0
Chrome,mobile,20200725,5,00:01:05,0.00%,5,3.4,0
Chrome,mobile,20200817,5,00:02:22,0.00%,5,6.8,0
Chrome,mobile,20201116,5,00:02:24,40.00%,4,10.4,0
Chrome,mobile,20201216,5,00:00:24,0.00%,5,2.6,0
Chrome,mobile,20201224,5,00:01:21,20.00%,5,3.6,0
Chrome,mobile,20201231,5,00:00:41,40.00%,5,2,0
Chrome,mobile,20210108,5,00:04:05,80.00%,4,1.6,0
Chrome,mobile,20210125,5,00:00:41,20.00%,4,3,0
Chrome,mobile,20210206,5,00:02:07,20.00%,5,2.8,0
Chrome,mobile,20210209,5,00:01:03,20.00%,5,2.4,0
Chrome,mobile,20210217,5,00:00:25,60.00%,5,2.4,0
Chrome,mobile,20210227,5,00:04:48,60.00%,5,4,1
Chrome,tablet,20201010,5,00:03:29,0.00%,5,3,0
Edge,desktop,20200114,5,00:01:36,40.00%,5,2.6,0
Edge,desktop,20200118,5,00:01:16,60.00%,5,1.6,0
Edge,desktop,20200702,5,00:00:00,100.00%,5,1,0
Edge,desktop,20210104,5,00:00:22,20.00%,5,2,0
Firefox,desktop,20200106,5,00:00:00,100.00%,5,1,0
Firefox,desktop,20200118,5,00:00:00,100.00%,5,1,0
Firefox,desktop,20200617,5,00:05:55,40.00%,5,4.6,0
Firefox,desktop,20200718,5,00:00:52,60.00%,5,2.4,1
Firefox,desktop,20200726,5,00:02:30,20.00%,3,7.8,0
Firefox,desktop,20200806,5,00:01:32,20.00%,4,2.6,0
Firefox,desktop,20210216,5,00:16:59,60.00%,4,6,0
Internet Explorer,desktop,20200208,5,00:00:00,100.00%,5,1,0
Mozilla Compatible Agent,desktop,20200920,5,00:02:59,80.00%,4,5.6,1
Safari,desktop,20200111,5,00:03:59,60.00%,5,2.8,1
Safari,desktop,20200114,5,00:01:08,60.00%,5,3,1
Safari,desktop,20200125,5,00:04:31,0.00%,2,4.6,0
Safari,desktop,20200130,5,00:02:00,20.00%,5,5.8,0
Safari,desktop,20200201,5,00:09:56,20.00%,3,9.6,2
Safari,desktop,20200206,5,00:02:15,20.00%,5,4.2,0
Safari,desktop,20200213,5,00:05:23,0.00%,5,7.2,1
Safari,desktop,20200226,5,00:08:50,60.00%,5,3.2,0
Safari,desktop,20200228,5,00:05:01,20.00%,4,5.8,2
Safari,desktop,20200706,5,00:01:13,40.00%,5,4,1
Safari,desktop,20200716,5,00:01:25,20.00%,5,3.8,0
Safari,desktop,20200720,5,00:00:28,0.00%,4,4.6,0
Safari,desktop,20200723,5,00:04:59,20.00%,5,11.6,1
Safari,desktop,20200730,5,00:00:18,20.00%,4,2.4,0
Safari,desktop,20200813,5,00:12:25,40.00%,4,6,2
Safari,desktop,20200818,5,00:00:46,40.00%,5,2.8,0
Safari,desktop,20200824,5,00:00:42,40.00%,5,3,0
Safari,desktop,20200905,5,00:02:17,20.00%,5,4.6,1
Safari,desktop,20200918,5,00:00:39,0.00%,5,4.4,0
Safari,desktop,20200919,5,00:01:11,20.00%,5,3.8,1
Safari,desktop,20200920,5,00:06:14,20.00%,5,4,0
Safari,desktop,20201008,5,00:02:59,40.00%,4,3.8,0
Safari,desktop,20201202,5,00:02:27,40.00%,5,5,2
Safari,desktop,20201208,5,00:03:54,40.00%,4,2.8,0
Safari,desktop,20201211,5,00:00:04,80.00%,5,1.2,0
Safari,desktop,20201221,5,00:00:31,0.00%,5,3,0
Safari,desktop,20210104,5,00:00:18,20.00%,5,2.2,0
Safari,desktop,20210105,5,00:02:17,20.00%,4,6.6,0
Safari,desktop,20210109,5,00:00:21,0.00%,5,2.8,0
Safari,desktop,20210202,5,00:03:30,0.00%,4,9.2,3
Safari,desktop,20210206,5,00:02:53,20.00%,5,4.2,1
Safari,desktop,20210207,5,00:08:29,0.00%,4,7.8,3
Safari,desktop,20210210,5,00:04:18,40.00%,4,6.2,2
Safari,desktop,20210213,5,00:04:23,40.00%,5,10.4,1
Safari,desktop,20210222,5,00:03:10,20.00%,5,3.8,1
Safari,desktop,20210224,5,00:06:57,20.00%,5,7.8,4
Safari,mobile,20200323,5,00:00:17,40.00%,5,2,0
Safari,mobile,20200505,5,00:06:39,20.00%,5,3,0
Safari,mobile,20200509,5,00:00:01,80.00%,4,1.2,0
Safari,mobile,20200510,5,00:00:23,20.00%,3,2.8,0
Safari,mobile,20200519,5,00:00:00,100.00%,5,1,0
Safari,mobile,20201029,5,00:03:09,20.00%,5,4.8,0
Safari,mobile,20201030,5,00:00:36,40.00%,4,2.2,0
Safari,mobile,20201104,5,00:00:14,80.00%,4,1.4,0
Safari,mobile,20201109,5,00:00:44,60.00%,5,3.2,0
Safari,mobile,20201113,5,00:00:19,40.00%,5,1.8,0
Safari,mobile,20201114,5,00:00:09,60.00%,5,1.8,0
Safari,mobile,20201117,5,00:00:34,20.00%,5,2.8,0
Safari,mobile,20201126,5,00:04:35,60.00%,5,1.4,0
Safari (in-app),mobile,20200101,5,00:00:05,20.00%,5,1.8,0
Safari (in-app),mobile,20200810,5,00:00:25,60.00%,5,2,0
Safari (in-app),mobile,20201001,5,00:00:15,40.00%,4,1.6,0
Safari (in-app),mobile,20210106,5,00:01:01,20.00%,5,3,0
Safari (in-app),mobile,20210213,5,00:00:46,20.00%,5,2.6,0
Samsung Internet,mobile,20210212,5,00:03:21,20.00%,4,11.8,1
Android Webview,mobile,20201012,4,00:00:49,25.00%,2,3.5,0
Chrome,desktop,20200313,4,00:00:34,75.00%,3,2.25,0
Chrome,desktop,20200324,4,00:00:33,75.00%,4,3,0
Chrome,desktop,20200331,4,00:02:08,50.00%,4,1.75,0
Chrome,desktop,20200403,4,00:04:08,25.00%,4,3,0
Chrome,desktop,20200407,4,00:05:00,50.00%,4,5.5,0
Chrome,desktop,20200421,4,00:00:18,50.00%,4,2,0
Chrome,desktop,20200425,4,00:01:25,25.00%,4,4.25,0
Chrome,desktop,20200428,4,00:00:07,50.00%,4,2,0
Chrome,desktop,20200530,4,00:00:17,25.00%,4,3,0
Chrome,desktop,20200613,4,00:11:44,25.00%,4,2.75,0
Chrome,desktop,20200825,4,00:00:32,50.00%,4,3,0
Chrome,desktop,20200829,4,00:02:10,0.00%,4,9.25,1
Chrome,desktop,20200912,4,00:00:14,50.00%,4,2,0
Chrome,desktop,20201017,4,00:00:13,25.00%,4,2,0
Chrome,desktop,20201025,4,00:00:01,75.00%,4,1.25,0
Chrome,desktop,20201122,4,00:02:40,50.00%,4,4.75,0
Chrome,desktop,20201125,4,00:03:47,50.00%,4,3.5,0
Chrome,desktop,20201128,4,00:05:53,25.00%,4,2.75,0
Chrome,desktop,20201206,4,00:00:32,25.00%,4,3,0
Chrome,desktop,20210206,4,00:04:38,0.00%,4,4.75,0
Chrome,mobile,20200109,4,00:01:59,50.00%,4,5.75,0
Chrome,mobile,20200116,4,00:00:07,25.00%,4,2,0
Chrome,mobile,20200117,4,00:02:02,25.00%,4,2.75,0
Chrome,mobile,20200122,4,00:00:35,50.00%,4,1.75,0
Chrome,mobile,20200123,4,00:00:03,75.00%,4,1.25,0
Chrome,mobile,20200126,4,00:00:24,50.00%,4,1.75,0
Chrome,mobile,20200129,4,00:01:05,25.00%,2,4.75,0
Chrome,mobile,20200201,4,00:00:34,25.00%,4,3.25,0
Chrome,mobile,20200202,4,00:02:10,0.00%,3,3.25,0
Chrome,mobile,20200210,4,00:00:01,75.00%,2,1.25,0
Chrome,mobile,20200211,4,00:01:07,0.00%,4,3,0
Chrome,mobile,20200215,4,00:00:20,50.00%,4,1.75,0
Chrome,mobile,20200224,4,00:10:37,0.00%,3,6,0
Chrome,mobile,20200309,4,00:00:00,100.00%,4,1,0
Chrome,mobile,20200314,4,00:00:13,50.00%,4,1.75,0
Chrome,mobile,20200501,4,00:00:17,50.00%,3,3.75,0
Chrome,mobile,20200530,4,00:00:27,25.00%,4,2.75,0
Chrome,mobile,20200606,4,00:00:32,50.00%,4,2.25,0
Chrome,mobile,20200612,4,00:00:18,50.00%,4,2,0
Chrome,mobile,20200622,4,00:01:14,25.00%,4,3.5,0
Chrome,mobile,20200623,4,00:03:41,25.00%,4,2.25,0
Chrome,mobile,20200624,4,00:01:19,25.00%,3,4,0
Chrome,mobile,20200625,4,00:07:12,0.00%,4,4.25,0
Chrome,mobile,20200730,4,00:04:11,0.00%,4,7.75,1
Chrome,mobile,20200805,4,00:04:53,25.00%,4,4,0
Chrome,mobile,20200823,4,00:00:17,50.00%,4,1.75,0
Chrome,mobile,20200825,4,00:01:22,0.00%,4,6,0
Chrome,mobile,20200913,4,00:00:22,25.00%,4,2.75,0
Chrome,mobile,20200914,4,00:00:10,50.00%,4,1.75,0
Chrome,mobile,20200916,4,00:01:00,0.00%,4,4.25,0
Chrome,mobile,20200921,4,00:01:26,50.00%,4,4,0
Chrome,mobile,20200928,4,00:00:08,50.00%,4,2.5,0
Chrome,mobile,20201014,4,00:01:52,0.00%,3,3,1
Chrome,mobile,20201020,4,00:01:05,50.00%,2,5.75,0
Chrome,mobile,20201021,4,00:00:01,75.00%,4,1.25,0
Chrome,mobile,20201031,4,00:00:05,50.00%,4,1.5,0
Chrome,mobile,20201101,4,00:01:50,25.00%,4,3.75,0
Chrome,mobile,20201106,4,00:00:38,50.00%,3,3.25,0
Chrome,mobile,20201112,4,00:00:23,25.00%,3,2.25,0
Chrome,mobile,20201119,4,00:00:14,50.00%,4,2,0
Chrome,mobile,20201130,4,00:01:53,50.00%,4,5.75,0
Chrome,mobile,20201201,4,00:01:19,25.00%,4,4.25,0
Chrome,mobile,20201214,4,00:01:23,25.00%,4,3,0
Chrome,mobile,20201221,4,00:07:04,25.00%,4,3.5,0
Chrome,mobile,20201230,4,00:06:28,0.00%,4,4,0
Chrome,mobile,20210105,4,00:01:56,25.00%,4,5,0
Chrome,mobile,20210109,4,00:02:46,25.00%,4,3.5,0
Chrome,mobile,20210110,4,00:00:23,75.00%,4,1.5,0
Chrome,mobile,20210115,4,00:00:12,75.00%,3,1.5,0
Chrome,mobile,20210127,4,00:04:10,0.00%,4,4.25,0
Chrome,mobile,20210201,4,00:00:36,25.00%,4,3.25,0
Chrome,mobile,20210204,4,00:00:47,0.00%,3,5,0
Chrome,mobile,20210207,4,00:00:22,75.00%,4,1.5,0
Chrome,mobile,20210215,4,00:01:43,25.00%,4,3.75,0
Chrome,mobile,20210224,4,00:01:03,25.00%,4,2.75,0
Chrome,mobile,20210302,4,00:00:36,75.00%,4,2.5,0
Chrome,mobile,20210307,4,00:02:43,25.00%,4,7,0
Chrome,mobile,20210316,4,00:02:24,50.00%,4,6,1
Chrome,mobile,20210317,4,00:01:22,25.00%,4,5.25,0
Chrome,tablet,20200801,4,00:01:22,0.00%,3,4.75,0
Edge,desktop,20200302,4,00:00:04,75.00%,4,1.25,0
Edge,desktop,20200306,4,00:00:52,75.00%,4,2.75,0
Edge,desktop,20200626,4,00:01:15,25.00%,2,2.75,0
Edge,desktop,20200728,4,00:10:28,0.00%,4,6.25,0
Edge,desktop,20200820,4,00:09:11,25.00%,4,3.5,0
Edge,desktop,20201005,4,00:00:03,50.00%,4,1.5,0
Edge,desktop,20201206,4,00:04:59,0.00%,4,4.5,1
Edge,desktop,20201208,4,00:04:50,25.00%,3,7.25,2
Edge,desktop,20201214,4,00:05:01,0.00%,4,4.5,1
Edge,desktop,20210101,4,00:00:21,25.00%,3,2.25,0
Edge,desktop,20210214,4,00:10:50,0.00%,3,14.25,0
Firefox,desktop,20200221,4,00:04:42,50.00%,4,5.75,1
Firefox,desktop,20200403,4,00:00:03,75.00%,3,1.25,0
Firefox,desktop,20200721,4,00:00:15,75.00%,4,2.75,0
Firefox,desktop,20200728,4,00:01:12,25.00%,3,2.5,0
Firefox,desktop,20200729,4,00:01:16,0.00%,4,3.25,0
Firefox,desktop,20200819,4,00:00:40,25.00%,4,4.25,0
Firefox,desktop,20200904,4,00:06:18,50.00%,4,11,1
Firefox,desktop,20201003,4,00:00:00,100.00%,4,1,0
Firefox,desktop,20201206,4,00:00:39,0.00%,4,3,0
Firefox,desktop,20210110,4,00:07:07,25.00%,4,7.5,1
Firefox,desktop,20210115,4,00:00:09,50.00%,3,1.75,0
Firefox,desktop,20210214,4,00:05:18,25.00%,2,14.75,2
Internet Explorer,desktop,20200107,4,00:00:00,100.00%,4,1,0
Internet Explorer,desktop,20200108,4,00:00:41,0.00%,3,2.5,0
Internet Explorer,desktop,20200304,4,00:00:00,100.00%,4,1,0
Internet Explorer,desktop,20200309,4,00:00:00,100.00%,4,1,0
Internet Explorer,desktop,20200317,4,00:00:00,100.00%,4,1,0
Internet Explorer,desktop,20200723,4,00:00:00,100.00%,4,1,0
Mozilla Compatible Agent,desktop,20200209,4,00:00:08,75.00%,4,5.25,0
Safari,desktop,20200102,4,00:00:36,25.00%,4,2.25,0
Safari,desktop,20200108,4,00:21:03,25.00%,4,7.75,2
Safari,desktop,20200118,4,00:03:18,25.00%,4,6,0
Safari,desktop,20200203,4,00:03:47,0.00%,4,7.5,1
Safari,desktop,20200204,4,00:05:01,25.00%,2,8,1
Safari,desktop,20200218,4,00:00:04,50.00%,4,1.5,0
Safari,desktop,20200219,4,00:02:27,50.00%,3,3,1
Safari,desktop,20200315,4,00:00:05,75.00%,4,1.25,0
Safari,desktop,20200528,4,00:07:08,25.00%,4,1.75,0
Safari,desktop,20200530,4,00:01:53,25.00%,3,4.25,0
Safari,desktop,20200607,4,00:00:45,0.00%,3,6.5,0
Safari,desktop,20200615,4,00:00:17,25.00%,4,2,0
Safari,desktop,20200623,4,00:00:20,25.00%,4,2.5,0
Safari,desktop,20200626,4,00:00:53,25.00%,4,2.75,0
Safari,desktop,20200629,4,00:02:29,50.00%,4,5,1
Safari,desktop,20200630,4,00:01:53,25.00%,4,6.25,0
Safari,desktop,20200704,4,00:01:39,25.00%,4,6.75,0
Safari,desktop,20200712,4,00:00:42,25.00%,3,3,0
Safari,desktop,20200717,4,00:02:22,0.00%,4,5,1
Safari,desktop,20200719,4,00:00:50,0.00%,4,3.5,0
Safari,desktop,20200724,4,00:03:31,0.00%,4,2.5,0
Safari,desktop,20200731,4,00:03:44,50.00%,3,4.5,1
Safari,desktop,20200809,4,00:01:05,50.00%,4,2.5,0
Safari,desktop,20200817,4,00:05:52,0.00%,3,7,0
Safari,desktop,20200831,4,00:00:14,0.00%,4,2.25,0
Safari,desktop,20200908,4,00:00:52,50.00%,4,4.25,0
Safari,desktop,20200912,4,00:01:22,25.00%,4,4.5,0
Safari,desktop,20200913,4,00:02:49,25.00%,4,3.5,1
Safari,desktop,20200915,4,00:00:43,0.00%,4,3,0
Safari,desktop,20200927,4,00:00:38,0.00%,3,2.75,0
Safari,desktop,20200928,4,00:00:55,25.00%,3,5.75,1
Safari,desktop,20200929,4,00:04:19,0.00%,4,12.25,0
